Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
34,,6292.019069,355,0,gamble,4,75,253
31,,5128.101062,382,0,gamble,1,76,253
1,,0,0,323,success,1,77,253
25,,4714.214788,0,281,success,5,78,253
1,,5775.912615,0,330,success,1,79,253
4,,5865.694849,0,253,success,4,80,253
26,,5020.257021,0,339,success,6,81,253
23,,6336.758572,0,282,success,3,82,253
22,,5934.227785,0,343,success,2,83,253
33,,2882.414696,407,0,gamble,3,84,253
1,,6177.505891,0,322,success,1,85,253
2,,6008.385886,0,229,success,2,86,253
35,,5801.293772,363,0,gamble,5,87,253
34,,2980.268045,399,0,gamble,4,88,253
6,,907.7652541,0,343,success,6,89,253
36,,5993.117346,667,0,gamble,6,90,253
6,,0,0,321,success,6,91,253
6,,5728.999257,0,148,success,6,92,253
25,,2966.422779,0,343,success,5,93,253
26,,6127.929503,0,359,success,6,94,253
3,,5686.973958,0,347,success,3,95,253
32,,3097.513377,427,0,gamble,2,96,253
32,,1191.995039,372,0,gamble,2,97,253
4,,0,0,340,success,4,98,253
21,1494530,5944.30293,0,348,success,1,99,253
25,,6213.61536,0,469,success,5,1,254
24,,3057.99448,0,413,success,4,2,254
1,,0,0,414,success,1,3,254
21,,5627.264927,0,437,success,1,4,254
3,,0,0,444,success,3,5,254
5,,6030.867032,0,444,success,5,6,254
2,,3999.449452,625,0,gamble,2,7,254
1,,6007.995131,0,405,success,1,8,254
34,,5920.617948,648,0,gamble,4,9,254
22,,5852.221163,0,467,success,2,10,254
6,,0,0,395,success,6,11,254
31,,4995.999165,581,0,gamble,1,12,254
34,,919.0497283,629,0,gamble,4,13,254
31,,2932.309373,616,0,gamble,1,14,254
21,,6213.51889,0,402,success,1,15,254
23,,5758.589362,0,447,success,3,16,254
26,,4941.646689,0,456,success,6,17,254
34,,3094.027843,699,0,gamble,4,18,254
1,,922.2399836,600,0,gamble,1,19,254
25,,4697.730007,0,445,success,5,20,254
33,,5130.143142,613,0,gamble,3,21,254
2,,6266.196442,459,0,gamble,2,22,254
5,,5753.416636,0,404,success,5,23,254
3,,1056.468963,0,477,success,3,24,254
36,,882.8924115,0,389,success,6,25,254
35,,2820.120976,559,0,gamble,5,26,254
4,,6364.158082,0,444,success,4,27,254
24,,5690.733416,0,408,success,4,28,254
35,,1011.916229,596,0,gamble,5,29,254
4,,5810.332399,0,480,success,4,30,254
32,,885.5907895,572,0,gamble,2,31,254
26,,4862.685062,0,415,success,6,32,254
6,,5799.736753,0,370,success,6,33,254
86,,2069.856185,0,397,success,6,34,254
26,,1143.827575,0,358,success,6,35,254
4,,2825.939298,0,385,success,4,36,254
3,,3028.461424,0,398,success,3,37,254
26,,3034.396166,0,404,success,6,38,254
35,,6260.864797,534,0,gamble,5,39,254
6,,3074.585474,0,392,success,6,40,254
25,,941.940413,0,389,success,5,41,254
36,,3039.701281,547,0,gamble,6,42,254
24,,5895.487462,0,402,success,4,43,254
31,,1027.844774,634,0,gamble,1,44,254
35,,5969.889906,529,0,gamble,5,45,254
5,,0,0,430,success,5,46,254
25,,5033.287749,0,394,success,5,47,254
21,,2929.8164,479,0,gamble,1,48,254
35,,5816.019069,542,0,gamble,5,49,254
33,,4771.278003,608,0,gamble,3,50,254
22,,5506.060306,0,385,success,2,51,254
6,,6103.759408,0,402,success,6,52,254
32,,5244.189623,614,0,gamble,2,53,254
22,,2975.585539,0,358,success,2,54,254
1,,5900.78653,518,0,gamble,1,55,254
3,,5984.864074,569,0,gamble,3,56,254
6,,1065.530097,0,377,success,6,57,254
36,,6227.568304,485,0,gamble,6,58,254
2,,6029.322727,429,0,gamble,2,59,254
26,,6210.483198,0,394,success,6,60,254
3,,5832.020427,0,349,success,3,61,254
1,,6268.206815,554,0,gamble,1,62,254
31,,6235.029236,637,0,gamble,1,63,254
2,,5700.327232,409,0,gamble,2,64,254
4,,1044.452094,0,138,success,4,65,254
75,,2115.272089,587,0,gamble,5,66,254
1,,2996.767855,570,0,gamble,1,67,254
24,,6253.999966,0,398,success,4,68,254
5,,966.3952421,0,378,success,5,69,254
23,,2937.225837,0,389,success,3,70,254
32,,4736.381067,532,0,gamble,2,71,254
33,,5084.575825,517,0,gamble,3,72,254
31,,4786.4528,674,0,gamble,1,73,254
23,,5987.902249,0,400,success,3,74,254
33,,3034.521918,535,0,gamble,3,75,254
34,,6203.638137,499,0,gamble,4,76,254
34,,5517.038119,427,0,gamble,4,77,254
33,,912.9251429,963,0,gamble,3,78,254
36,,5741.605038,500,0,gamble,6,79,254
4,,5878.851481,0,421,success,4,80,254
2,,937.3856006,598,0,gamble,2,81,254
36,,5954.421277,433,0,gamble,6,82,254
5,,6217.814697,402,0,gamble,5,83,254
32,,4945.319211,534,0,gamble,2,84,254
5,,2894.500135,0,358,success,5,85,254
21,,1019.487956,652,0,gamble,1,86,254
22,,972.7824859,523,0,gamble,2,87,254
2,,0,0,443,success,2,88,254
21,,5898.473992,569,0,gamble,1,89,254
2,,2975.380441,553,0,gamble,2,90,254
23,,1020.75095,0,503,success,3,91,254
24,,1037.900747,0,407,success,4,92,254
22,,6228.939384,789,0,gamble,2,93,254
4,,0,0,432,success,4,94,254
6,,6056.90996,0,359,success,6,95,254
32,,3017.092675,565,0,gamble,2,96,254
3,,6104.053627,386,0,gamble,3,97,254
25,,3026.941742,0,364,success,5,98,254
23,1396048,6245.188114,0,378,success,3,99,254
23,,1036.221458,0,0,earlyFail,3,1,255
23,,2929.179829,0,87,success,3,2,255
1,,6265.383079,0,200,success,1,3,255
35,,6204.212236,0,408,success,5,4,255
21,,1022.024731,0,103,success,1,5,255
3,,6232.501377,0,226,success,3,6,255
4,,0,0,128,success,4,7,255
3,,0,0,0,earlyFail,3,8,255
31,,1076.597795,0,0,earlyFail,1,9,255
5,,6021.703648,0,256,success,5,10,255
26,,6399.159839,0,263,success,6,11,255
25,,5028.38802,0,312,success,5,12,255
6,,0,0,133,success,6,13,255
34,,3060.36068,0,159,success,4,14,255
6,,2918.765695,0,0,earlyFail,6,15,255
25,,905.4214336,0,162,success,5,16,255
1,,951.1812635,0,116,success,1,17,255
4,,2916.91698,0,0,success,4,18,255
33,,4908.768341,0,181,success,3,19,255
31,,2934.288193,0,125,success,1,20,255
5,,6358.110634,0,78,success,5,21,255
3,,5924.266631,0,263,success,3,22,255
35,,5797.476163,0,223,success,5,23,255
22,,6342.849842,0,133,success,2,24,255
34,,5734.179946,0,110,success,4,25,255
31,,6200.44519,0,515,success,1,26,255
24,,1025.342837,0,20,success,4,27,255
6,,5971.349616,0,15,success,6,28,255
24,,2840.326033,0,108,success,4,29,255
75,,2085.45993,0,159,success,5,30,255
3,,5753.450871,0,22,success,3,31,255
2,,6334.285757,0,166,success,2,32,255
3,,2839.353464,0,191,success,3,33,255
23,,5982.789713,0,133,success,3,34,255
26,,5153.403347,0,31,success,6,35,255
33,,5246.231859,0,0,earlyFail,3,36,255
22,,5964.700114,0,82,success,2,37,255
35,,2974.54153,0,25,success,5,38,255
36,,2959.487927,0,156,success,6,39,255
24,,6001.173434,0,127,success,4,40,255
4,,5701.653389,0,161,success,4,41,255
4,,5954.573393,0,94,success,4,42,255
2,,5861.830749,0,53,success,2,43,255
36,,5748.555855,0,96,success,6,44,255
34,,897.5718898,0,147,success,4,45,255
35,,5986.228284,0,4,success,5,46,255
24,,5768.809699,0,21,success,4,47,255
4,,6338.246194,0,0,earlyFail,4,48,255
36,,6230.626712,0,66,success,6,49,255
1,,3142.339176,0,169,success,1,50,255
32,,1022.560816,0,428,success,2,51,255
32,,3204.343381,0,185,success,2,52,255
26,,4783.110415,0,166,success,6,53,255
22,,926.1943042,0,156,success,2,54,255
1,,5963.01924,0,266,success,1,55,255
32,,4956.170254,0,211,success,2,56,255
21,,6399.621184,0,111,success,1,57,255
21,,5666.998198,0,191,success,1,58,255
25,,4662.421887,0,342,success,5,59,255
25,,2996.180386,0,0,earlyFail,5,60,255
21,,5995.743473,0,127,success,1,61,255
26,,857.1952025,0,89,success,6,62,255
32,,5363.688801,0,145,success,2,63,255
23,,5636.950082,0,205,success,3,64,255
1,,0,0,256,success,1,65,255
23,,6248.6705,0,0,fail,3,66,255
5,,0,0,174,success,5,67,255
2,,3951.247718,0,161,success,2,68,255
33,,3123.83599,0,0,fail,3,69,255
21,,3033.22115,0,307,success,1,70,255
5,,5656.440018,0,240,success,5,71,255
6,,6229.281533,0,186,success,6,72,255
22,,3012.852134,0,0,fail,2,73,255
4,,922.9305183,0,0,fail,4,74,255
2,,949.5432358,0,106,success,2,75,255
35,,940.2251743,0,227,success,5,76,255
36,,6048.653238,0,124,success,6,77,255
2,,5686.098777,0,110,success,2,78,255
2,,0,0,179,success,2,79,255
86,,1984.639756,0,0,earlyFail,6,80,255
34,,6292.196743,0,0,earlyFail,4,81,255
36,,1183.217034,0,231,success,6,82,255
32,,4792.881639,0,0,earlyFail,2,83,255
33,,4642.564539,0,111,success,3,84,255
3,,1021.47515,0,400,success,3,85,255
33,,970.0255426,0,187,success,3,86,255
22,,5543.866528,0,246,success,2,87,255
5,,933.9668455,0,176,success,5,88,255
24,,6258.515953,0,55,success,4,89,255
34,,5922.378483,0,164,success,4,90,255
26,,3015.567586,0,67,success,6,91,255
25,,6265.259236,0,50,success,5,92,255
31,,4814.774033,0,202,success,1,93,255
1,,5757.382051,0,218,success,1,94,255
2,,2988.963607,0,223,success,2,95,255
31,,5025.001399,0,125,success,1,96,255
6,,993.4876143,0,0,earlyFail,6,97,255
6,,5845.205614,0,93,success,6,98,255
5,2990071,2942.016777,0,204,success,5,99,255
35,,5588.494938,0,73,success,5,1,256
3,,5805.382371,877,0,gamble,3,2,256
23,,979.0994429,0,0,fail,3,3,256
22,,3143.99853,777,0,gamble,2,4,256
31,,4684.60914,800,0,gamble,1,5,256
33,,975.8305719,0,0,earlyFail,3,6,256
2,,0,0,751,success,2,7,256
23,,6302.62198,0,419,success,3,8,256
4,,6268.99828,773,0,gamble,4,9,256
26,,4833.152528,0,373,success,6,10,256
23,,5612.974762,497,0,gamble,3,11,256
75,,1902.849874,0,0,earlyFail,5,12,256
3,,0,0,458,success,3,13,256
36,,6178.267863,853,0,gamble,6,14,256
24,,6282.099264,0,378,success,4,15,256
26,,4837.959373,0,427,success,6,16,256
1,,6002.222947,0,688,success,1,17,256
26,,6302.939009,0,378,success,6,18,256
26,,1177.037727,0,415,success,6,19,256
31,,2966.365874,0,389,success,1,20,256
23,,5918.73452,0,511,success,3,21,256
22,,5751.883579,0,424,success,2,22,256
4,,5711.658203,613,0,gamble,4,23,256
6,,6350.396919,864,0,gamble,6,24,256
32,,3000.616098,853,0,gamble,2,25,256
25,,4751.913796,0,324,success,5,26,256
32,,5350.061863,613,0,gamble,2,27,256
3,,2929.843525,0,281,success,3,28,256
25,,1045.515168,0,280,success,5,29,256
4,,6117.465504,0,0,earlyFail,4,30,256
4,,3050.222221,795,0,gamble,4,31,256
4,,1085.096473,0,0,earlyFail,4,32,256
34,,5996.037727,829,0,gamble,4,33,256
36,,2990.121251,656,0,gamble,6,34,256
3,,5990.115689,0,392,success,3,35,256
32,,4593.254366,0,0,fail,2,36,256
26,,3076.091998,0,141,success,6,37,256
2,,5732.955332,0,238,success,2,38,256
5,,6195.510544,0,218,success,5,39,256
1,,0,0,312,success,1,40,256
22,,5963.62782,0,0,earlyFail,2,41,256
33,,4948.801112,0,346,success,3,42,256
86,,1954.937643,0,250,success,6,43,256
6,,6036.787287,664,0,gamble,6,44,256
32,,5026.490533,394,0,gamble,2,45,256
25,,5120.688177,0,232,success,5,46,256
21,,1001.232077,0,307,success,1,47,256
36,,1005.416696,792,0,gamble,6,48,256
5,,2943.393377,0,385,success,5,49,256
1,,6206.882765,0,232,success,1,50,256
34,,6230.901223,0,0,earlyFail,4,51,256
4,,0,0,254,success,4,52,256
2,,5882.27612,0,334,success,2,53,256
2,,916.4645112,0,193,success,2,54,256
5,,6021.505134,0,354,success,5,55,256
33,,5230.47025,614,0,gamble,3,56,256
1,,3118.913909,0,0,earlyFail,1,57,256
1,,5745.529244,0,216,success,1,58,256
1,,1037.360051,0,208,success,1,59,256
31,,1028.009186,0,144,success,1,60,256
2,,6211.891143,0,197,success,2,61,256
24,,5981.779858,0,134,success,4,62,256
31,,6204.132113,0,166,success,1,63,256
21,,6242.983412,0,120,success,1,64,256
34,,941.0603122,0,0,earlyFail,4,65,256
22,,6226.734987,0,157,success,2,66,256
6,,0,0,202,success,6,67,256
25,,3003.635027,0,212,success,5,68,256
6,,2990.891346,0,195,success,6,69,256
6,,5652.609007,0,322,success,6,70,256
36,,5688.666258,641,0,gamble,6,71,256
22,,982.2122599,0,270,success,2,72,256
35,,2925.711111,660,0,gamble,5,73,256
23,,3034.363305,0,407,success,3,74,256
3,,1060.225357,0,0,fail,3,75,256
24,,2949.376783,0,296,success,4,76,256
31,,4999.693613,0,0,earlyFail,1,77,256
2,,4068.510465,0,323,success,2,78,256
24,,5804.755492,0,177,success,4,79,256
2,,3109.834578,0,0,earlyFail,2,80,256
34,,5890.897961,707,0,gamble,4,81,256
6,,1010.92451,0,143,success,6,82,256
34,,2947.138809,641,0,gamble,4,83,256
3,,6365.802163,0,0,fail,3,84,256
25,,6277.306062,0,362,success,5,85,256
33,,5029.98153,603,0,gamble,3,86,256
36,,6110.915427,584,0,gamble,6,87,256
21,,5724.108722,675,0,gamble,1,88,256
35,,6250.227131,581,0,gamble,5,89,256
35,,952.6774257,725,0,gamble,5,90,256
5,,0,0,384,success,5,91,256
5,,894.0016602,0,307,success,5,92,256
33,,3079.712471,745,0,gamble,3,93,256
5,,5722.752412,0,0,fail,5,94,256
24,,1112.019951,0,0,fail,4,95,256
21,,5971.868186,0,306,success,1,96,256
35,,6042.957514,0,376,success,5,97,256
32,,964.2172448,0,0,earlyFail,2,98,256
21,1500175,3013.749501,0,0,earlyFail,1,99,256
23,,5599.226618,0,418,success,3,1,257
3,,2934.494387,0,365,success,3,2,257
25,,970.1947187,0,155,success,5,3,257
6,,1046.705742,0,463,success,6,4,257
5,,2983.708814,0,380,success,5,5,257
86,,2008.108424,0,292,success,6,6,257
35,,6097.778842,0,312,success,5,7,257
1,,2926.927029,0,381,success,1,8,257
1,,0,0,213,success,1,9,257
5,,0,0,337,success,5,10,257
34,,5956.506365,0,325,success,4,11,257
31,,6219.311698,0,97,success,1,12,257
6,,5906.817631,0,477,success,6,13,257
1,,6077.797668,0,466,success,1,14,257
25,,6292.555838,0,325,success,5,15,257
31,,4681.64739,0,325,success,1,16,257
21,,5874.519752,0,0,fail,1,17,257
6,,5812.139396,0,0,earlyFail,6,18,257
25,,5045.463455,0,351,success,5,19,257
5,,5811.052507,0,346,success,5,20,257
4,,5707.90162,0,282,success,4,21,257
33,,3072.640378,0,320,success,3,22,257
33,,5157.296188,0,48,success,3,23,257
36,,978.1520381,0,318,success,6,24,257
21,,1002.531842,0,151,success,1,25,257
2,,1037.936131,0,326,success,2,26,257
23,,5938.502378,0,471,success,3,27,257
3,,5855.832292,0,255,success,3,28,257
31,,5102.122457,0,354,success,1,29,257
35,,3176.630358,0,463,success,5,30,257
26,,6177.961718,0,424,success,6,31,257
35,,1046.923362,0,431,success,5,32,257
23,,6106.462575,0,421,success,3,33,257
22,,5988.799953,0,374,success,2,34,257
22,,5794.74032,0,0,fail,2,35,257
23,,2963.074904,0,405,success,3,36,257
4,,5912.29222,0,390,success,4,37,257
34,,800.8042076,0,727,success,4,38,257
23,,1028.444047,0,0,fail,3,39,257
2,,0,0,294,success,2,40,257
24,,6037.898089,0,328,success,4,41,257
32,,5227.694464,0,0,earlyFail,2,42,257
31,,2953.918057,0,357,success,1,43,257
35,,5734.670307,0,225,success,5,44,257
22,,1001.801444,0,371,success,2,45,257
26,,3010.057283,0,145,success,6,46,257
32,,5116.866212,0,178,success,2,47,257
1,,1055.131126,0,421,success,1,48,257
22,,6316.299675,0,632,success,2,49,257
34,,6181.512166,0,115,success,4,50,257
26,,4795.882348,0,0,earlyFail,6,51,257
36,,6080.537552,0,343,success,6,52,257
26,,1011.221706,0,440,success,6,53,257
35,,6303.417522,0,323,success,5,54,257
5,,5949.171003,0,398,success,5,55,257
33,,1016.232817,0,334,success,3,56,257
36,,5733.417882,0,141,success,6,57,257
31,,898.9908703,0,245,success,1,58,257
2,,3906.763252,0,172,success,2,59,257
33,,4918.523262,0,0,fail,3,60,257
4,,6340.246917,0,385,success,4,61,257
5,,6262.433295,0,0,fail,5,62,257
5,,900.3849421,0,0,earlyFail,5,63,257
3,,6172.343833,0,356,success,3,64,257
24,,1026.605787,0,402,success,4,65,257
24,,2895.487145,0,158,success,4,66,257
36,,3069.963905,0,242,success,6,67,257
21,,6256.252648,0,350,success,1,68,257
4,,3033.246755,0,572,success,4,69,257
22,,2987.183486,0,375,success,2,70,257
1,,6155.080585,0,401,success,1,71,257
2,,5937.830495,0,530,success,2,72,257
34,,5802.048771,0,348,success,4,73,257
3,,6003.346107,0,336,success,3,74,257
24,,6214.436838,0,354,success,4,75,257
25,,3057.603619,0,286,success,5,76,257
2,,5580.736942,0,213,success,2,77,257
3,,0,0,378,success,3,78,257
33,,5262.383649,0,423,success,3,79,257
2,,2955.602947,0,346,success,2,80,257
36,,6252.348255,0,135,success,6,81,257
3,,916.0120885,0,0,fail,3,82,257
25,,4660.577134,0,0,fail,5,83,257
32,,3084.920374,0,336,success,2,84,257
6,,6256.868427,0,317,success,6,85,257
1,,5763.269229,0,413,success,1,86,257
4,,1092.916402,0,277,success,4,87,257
26,,5016.973111,0,358,success,6,88,257
34,,3065.753064,0,472,success,4,89,257
21,,5849.78403,0,483,success,1,90,257
21,,2997.619167,0,543,success,1,91,257
6,,3016.090309,0,418,success,6,92,257
75,,1966.912082,0,444,success,5,93,257
32,,1039.045549,0,331,success,2,94,257
24,,5727.772259,0,352,success,4,95,257
2,,6318.767532,0,319,success,2,96,257
32,,4810.32929,0,386,success,2,97,257
4,,0,0,382,success,4,98,257
6,1886688,0,0,345,success,6,99,257
34,,3004.786105,561,0,gamble,4,1,258
22,,3114.607003,0,0,earlyFail,2,2,258
25,,6157.499462,0,0,earlyFail,5,3,258
2,,6023.725401,774,0,gamble,2,4,258
23,,956.7870409,0,210,success,3,5,258
33,,4958.229783,0,156,success,3,6,258
23,,5794.675745,0,149,success,3,7,258
24,,6292.716674,0,376,success,4,8,258
33,,2945.48391,523,0,gamble,3,9,258
32,,4979.601659,0,271,success,2,10,258
25,,1066.229498,0,307,success,5,11,258
32,,5232.75479,0,313,success,2,12,258
3,,3114.550702,487,0,gamble,3,13,258
24,,5877.92228,918,0,gamble,4,14,258
6,,6217.269028,0,258,success,6,15,258
31,,943.2917887,0,476,success,1,16,258
5,,0,0,413,success,5,17,258
35,,1073.121066,652,0,gamble,5,18,258
34,,946.2834848,0,349,success,4,19,258
33,,970.995952,659,0,gamble,3,20,258
22,,785.5243121,0,505,success,2,21,258
21,,5912.285281,0,311,success,1,22,258
1,,5745.938002,715,0,gamble,1,23,258
36,,921.9893813,0,364,success,6,24,258
5,,3035.838817,526,0,gamble,5,25,258
86,,2050.866669,0,383,success,6,26,258
1,,5895.863182,0,326,success,1,27,258
31,,4828.178899,0,342,success,1,28,258
26,,6203.534869,0,338,success,6,29,258
31,,2920.510359,0,0,fail,1,30,258
22,,6083.627835,0,331,success,2,31,258
1,,6030.82242,0,346,success,1,32,258
21,,6260.786678,0,551,success,1,33,258
3,,1013.657624,0,0,fail,3,34,258
5,,5938.93412,0,0,earlyFail,5,35,258
32,,2912.635068,0,365,success,2,36,258
3,,0,0,327,success,3,37,258
6,,5787.080039,614,0,gamble,6,38,258
3,,5657.302248,638,0,gamble,3,39,258
5,,994.7833759,0,337,success,5,40,258
4,,0,0,366,success,4,41,258
6,,2969.267887,0,385,success,6,42,258
36,,6338.779326,441,0,gamble,6,43,258
26,,1070.826871,0,342,success,6,44,258
33,,5311.786215,0,660,success,3,45,258
6,,6046.600576,0,364,success,6,46,258
2,,5834.318402,0,355,success,2,47,258
24,,6036.508044,0,348,success,4,48,258
32,,1087.593526,0,550,success,2,49,258
34,,6252.986479,0,477,success,4,50,258
26,,4725.349647,0,399,success,6,51,258
31,,5067.991744,0,342,success,1,52,258
2,,3887.363692,0,435,success,2,53,258
33,,4628.146196,0,448,success,3,54,258
2,,2932.457493,0,535,success,2,55,258
2,,0,0,277,success,2,56,258
21,,2902.326751,0,661,success,1,57,258
26,,2941.186151,0,338,success,6,58,258
35,,5730.458886,0,518,success,5,59,258
4,,5799.66416,0,435,success,4,60,258
24,,2900.77368,0,0,fail,4,61,258
35,,6160.90909,0,410,success,5,62,258
4,,6333.172105,0,393,success,4,63,258
21,,1121.368083,0,591,success,1,64,258
23,,6461.836738,0,0,fail,3,65,258
24,,956.595156,0,589,success,4,66,258
36,,5663.516446,0,474,success,6,67,258
4,,1077.338024,0,393,success,4,68,258
25,,2983.667226,0,653,success,5,69,258
75,,2097.508539,0,645,success,5,70,258
4,,2908.988658,0,720,success,4,71,258
5,,6255.959904,0,0,fail,5,72,258
22,,5865.684632,0,590,success,2,73,258
31,,6303.548837,0,649,success,1,74,258
25,,5082.415018,0,479,success,5,75,258
36,,5939.907275,0,465,success,6,76,258
34,,5757.988454,499,0,gamble,4,77,258
2,,6247.607088,0,0,fail,2,78,258
21,,5697.040436,0,354,success,1,79,258
5,,5985.366058,0,451,success,5,80,258
25,,4671.060119,0,668,success,5,81,258
23,,6055.62876,0,403,success,3,82,258
2,,1012.534056,0,472,success,2,83,258
26,,5050.761066,765,0,gamble,6,84,258
6,,981.6954918,0,479,success,6,85,258
6,,0,0,352,success,6,86,258
3,,6191.954697,0,641,success,3,87,258
35,,6169.787993,0,392,success,5,88,258
22,,6344.84473,0,0,earlyFail,2,89,258
1,,0,0,589,success,1,90,258
4,,5951.615325,0,423,success,4,91,258
1,,3070.600023,0,459,success,1,92,258
23,,2981.763187,0,698,success,3,93,258
3,,6152.778838,0,0,earlyFail,3,94,258
1,,865.7387417,0,457,success,1,95,258
36,,3086.612512,574,0,gamble,6,96,258
34,,5863.623615,837,0,gamble,4,97,258
35,,2918.553813,0,0,earlyFail,5,98,258
32,1636126,4655.429521,832,0,gamble,2,99,258
36,,6172.800548,810,0,gamble,6,1,259
4,,5899.678904,818,0,gamble,4,2,259
3,,6293.748311,803,0,gamble,3,3,259
3,,0,0,358,success,3,4,259
21,,5736.578968,0,650,success,1,5,259
22,,5953.450576,0,451,success,2,6,259
5,,0,0,529,success,5,7,259
32,,4693.743662,739,0,gamble,2,8,259
4,,2879.930617,775,0,gamble,4,9,259
31,,4691.828008,581,0,gamble,1,10,259
4,,0,0,424,success,4,11,259
3,,882.3949291,742,0,gamble,3,12,259
2,,5703.19817,645,0,gamble,2,13,259
26,,4961.136869,0,475,success,6,14,259
34,,3018.946817,535,0,gamble,4,15,259
24,,6306.659433,0,446,success,4,16,259
1,,3023.65637,673,0,gamble,1,17,259
32,,4967.833438,587,0,gamble,2,18,259
24,,1010.583094,0,406,success,4,19,259
21,,2908.63979,0,372,success,1,20,259
24,,5822.796863,0,541,success,4,21,259
35,,6146.006666,682,0,gamble,5,22,259
26,,879.794604,0,485,success,6,23,259
24,,2961.550312,0,487,success,4,24,259
6,,0,0,483,success,6,25,259
26,,4776.236367,717,0,gamble,6,26,259
33,,2913.536665,0,0,earlyFail,3,27,259
2,,6209.536444,639,0,gamble,2,28,259
36,,1028.848501,574,0,gamble,6,29,259
36,,5915.76295,536,0,gamble,6,30,259
5,,6250.075052,675,0,gamble,5,31,259
32,,5293.311099,515,0,gamble,2,32,259
6,,6304.241011,724,0,gamble,6,33,259
1,,0,0,462,success,1,34,259
22,,6185.998838,588,0,gamble,2,35,259
1,,899.108683,898,0,gamble,1,36,259
23,,6189.52823,912,0,gamble,3,37,259
4,,6320.855869,587,0,gamble,4,38,259
21,,6362.98051,581,0,gamble,1,39,259
33,,5155.243101,667,0,gamble,3,40,259
1,,6138.251351,644,0,gamble,1,41,259
36,,5791.323123,714,0,gamble,6,42,259
25,,4760.362445,617,0,gamble,5,43,259
33,,1073.421073,0,0,earlyFail,3,44,259
22,,1097.769836,556,0,gamble,2,45,259
25,,5126.175508,554,0,gamble,5,46,259
35,,6220.612574,532,0,gamble,5,47,259
34,,6192.727326,554,0,gamble,4,48,259
1,,5732.78604,611,0,gamble,1,49,259
25,,6218.058714,438,0,gamble,5,50,259
31,,875.900838,853,0,gamble,1,51,259
1,,5892.152797,512,0,gamble,1,52,259
26,,6290.289394,526,0,gamble,6,53,259
35,,1026.865107,986,0,gamble,5,54,259
25,,2956.532152,585,0,gamble,5,55,259
35,,2992.052603,740,0,gamble,5,56,259
32,,2906.679904,536,0,gamble,2,57,259
6,,5981.046319,543,0,gamble,6,58,259
22,,2969.752979,564,0,gamble,2,59,259
23,,5616.806583,486,0,gamble,3,60,259
22,,5700.047667,451,0,gamble,2,61,259
32,,970.5431209,688,0,gamble,2,62,259
23,,2957.157537,813,0,gamble,3,63,259
23,,5989.438665,444,0,gamble,3,64,259
34,,5673.527464,525,0,gamble,4,65,259
33,,5002.874985,571,0,gamble,3,66,259
2,,4003.046862,456,0,gamble,2,67,259
21,,1045.436966,630,0,gamble,1,68,259
31,,2963.691088,534,0,gamble,1,69,259
6,,3045.267019,578,0,gamble,6,70,259
4,,5804.366887,515,0,gamble,4,71,259
5,,877.5485149,0,386,success,5,72,259
24,,6001.321907,0,0,earlyFail,4,73,259
4,,992.4655407,622,0,gamble,4,74,259
2,,0,0,393,success,2,75,259
3,,5637.755951,528,0,gamble,3,76,259
25,,949.8524238,663,0,gamble,5,77,259
26,,3102.851475,604,0,gamble,6,78,259
33,,4723.698969,467,0,gamble,3,79,259
3,,6057.120179,606,0,gamble,3,80,259
2,,5964.675791,410,0,gamble,2,81,259
5,,3035.599624,853,0,gamble,5,82,259
6,,5840.274783,704,0,gamble,6,83,259
86,,1876.268163,0,409,success,6,84,259
23,,968.7429744,0,344,success,3,85,259
31,,4930.738695,674,0,gamble,1,86,259
35,,5733.624381,446,0,gamble,5,87,259
34,,1112.584184,0,310,success,4,88,259
75,,2030.961562,559,0,gamble,5,89,259
6,,1209.278375,585,0,gamble,6,90,259
5,,5989.997005,511,0,gamble,5,91,259
21,,5975.06075,0,308,success,1,92,259
36,,3013.964204,718,0,gamble,6,93,259
5,,5708.769033,690,0,gamble,5,94,259
31,,6336.225366,541,0,gamble,1,95,259
2,,2978.290458,681,0,gamble,2,96,259
2,,942.951504,787,0,gamble,2,97,259
34,,5966.550729,530,0,gamble,4,98,259
3,1456216,2888.427024,661,0,gamble,3,99,259
3,,3028.864286,0,497,success,3,1,260
21,,950.1071491,0,479,success,1,2,260
36,,6001.78458,0,355,success,6,3,260
33,,3033.603857,0,450,success,3,4,260
36,,6242.879825,0,394,success,6,5,260
6,,3058.622235,0,379,success,6,6,260
2,,5709.945996,0,424,success,2,7,260
32,,5313.693534,0,404,success,2,8,260
23,,5902.442946,0,472,success,3,9,260
4,,0,0,533,success,4,10,260
2,,3127.845636,0,406,success,2,11,260
26,,4659.395991,0,384,success,6,12,260
3,,6288.467245,0,397,success,3,13,260
25,,3050.554693,0,434,success,5,14,260
23,,1088.848613,0,393,success,3,15,260
22,,3043.812563,0,373,success,2,16,260
24,,5669.700136,0,408,success,4,17,260
23,,6375.37223,0,463,success,3,18,260
4,,6407.521586,0,409,success,4,19,260
31,,977.3851296,726,0,gamble,1,20,260
6,,0,0,368,success,6,21,260
32,,5020.918618,0,692,success,2,22,260
2,,966.7843806,0,412,success,2,23,260
34,,1028.753256,0,266,success,4,24,260
5,,6131.669508,0,373,success,5,25,260
6,,5942.695386,0,430,success,6,26,260
2,,0,0,422,success,2,27,260
