,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
0,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
1,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,12611.0
2,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,140121.0
3,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,96790.0
4,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,36582.0
5,,35.0,,,,,,2030.6825961075558,1216.0,,0.0,,,0.0,,0.0,,gamble,5,,,,1.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
6,,3.0,,,,,,3732.411561447672,0.0,,1267.0,,,0.0,,298.0,,success,3,,,,2.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
7,,6.0,,,,,,5949.501400032586,0.0,,1000.0,,,0.0,,349.0,,success,6,,,,3.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
8,,24.0,,,,,,4006.4089462116012,0.0,,1394.0,,,0.0,,198.0,,success,4,,,,4.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
9,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,289.0,,success,6,,,,5.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
10,,6.0,,,,,,3928.6795428008268,0.0,,818.0,,,0.0,,282.0,,success,6,,,,6.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
11,,22.0,,,,,,3907.2218367126147,0.0,,936.0,,,0.0,,235.0,,success,2,,,,7.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
12,,32.0,,,,,,4148.476102521509,1071.0,,0.0,,,0.0,,0.0,,gamble,2,,,,8.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
13,,75.0,,,,,,4173.841347379779,0.0,,917.0,,,0.0,,0.0,,failOutcome,5,,,,9.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
14,,31.0,,,,,,6204.133309716946,1086.0,,0.0,,,0.0,,0.0,,gamble,1,,,,10.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
15,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,368.0,,success,3,,,,11.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
16,,6.0,,,,,,1929.110248900182,0.0,,994.0,,,0.0,,324.0,,success,6,,,,12.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
17,,34.0,,,,,,1968.91022678749,0.0,,991.0,,,0.0,,391.0,,success,4,,,,13.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
18,,1.0,,,,,,3923.990719504222,0.0,,1157.0,,,0.0,,325.0,,success,1,,,,14.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
19,,5.0,,,,,,6097.27898068869,0.0,,1126.0,,,0.0,,284.0,,success,5,,,,15.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
20,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,333.0,,success,1,,,,16.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
21,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,436.0,,success,4,,,,17.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
22,,22.0,,,,,,5844.129445851786,0.0,,1343.0,,,0.0,,507.0,,success,2,,,,18.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
23,,31.0,,,,,,5944.569672490816,896.0,,0.0,,,0.0,,0.0,,gamble,1,,,,19.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
24,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,280.0,,success,3,,,,20.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
25,,33.0,,,,,,4034.943833151084,1091.0,,0.0,,,0.0,,0.0,,gamble,3,,,,21.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
26,,31.0,,,,,,2001.0737384208473,1391.0,,0.0,,,0.0,,0.0,,gamble,1,,,,22.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
27,,23.0,,,,,,6033.565709199068,0.0,,1116.0,,,0.0,,432.0,,success,3,,,,23.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
28,,33.0,,,,,,5946.243532022687,1013.0,,0.0,,,0.0,,0.0,,gamble,3,,,,24.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
29,,4.0,,,,,,5967.7374507854165,0.0,,1115.0,,,0.0,,450.0,,success,4,,,,25.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
30,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,378.0,,success,2,,,,26.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
31,,86.0,,,,,,3992.644336802454,0.0,,954.0,,,0.0,,348.0,,success,6,,,,27.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
32,,36.0,,,,,,5998.424975969303,1244.0,,0.0,,,0.0,,0.0,,gamble,6,,,,28.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
33,,21.0,,,,,,5968.517184215373,0.0,,1100.0,,,0.0,,403.0,,success,1,,,,29.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
34,,1.0,,,,,,2011.2392141158982,0.0,,1174.0,,,0.0,,336.0,,success,1,,,,30.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
35,,26.0,,,,,,4075.4703723896546,0.0,,1013.0,,,0.0,,377.0,,success,6,,,,31.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
36,,3.0,,,,,,5892.287246052558,0.0,,838.0,,,0.0,,412.0,,success,3,,,,32.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
37,,21.0,,,,,,4146.644662354402,0.0,,871.0,,,0.0,,383.0,,success,1,,,,33.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
38,,22.0,,,,,,2000.3736581827623,0.0,,835.0,,,0.0,,352.0,,success,2,,,,34.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
39,,4.0,,,,,,3867.389550448572,0.0,,1001.0,,,0.0,,742.0,,success,4,,,,35.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
40,,5.0,,,,,,2076.031097643535,0.0,,1065.0,,,0.0,,365.0,,success,5,,,,36.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
41,,23.0,,,,,,1935.1294654491737,0.0,,683.0,,,0.0,,370.0,,success,3,,,,37.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
42,,36.0,,,,,,4000.2646327237194,995.0,,0.0,,,0.0,,0.0,,gamble,6,,,,38.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
43,,5.0,,,,,,2132.6523736339846,0.0,,978.0,,,0.0,,359.0,,success,5,,,,39.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
44,,2.0,,,,,,4062.430811733882,0.0,,707.0,,,0.0,,291.0,,success,2,,,,40.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
45,,34.0,,,,,,5973.326126337911,1087.0,,0.0,,,0.0,,0.0,,gamble,4,,,,41.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
46,,23.0,,,,,,6137.89425113813,0.0,,819.0,,,0.0,,239.0,,success,3,,,,42.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
47,,23.0,,,,,,3990.457326864026,0.0,,882.0,,,0.0,,396.0,,success,3,,,,43.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
48,,32.0,,,,,,5916.463526139574,989.0,,0.0,,,0.0,,0.0,,gamble,2,,,,44.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
49,,1.0,,,,,,5931.369271061021,0.0,,892.0,,,0.0,,488.0,,success,1,,,,45.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
50,,2.0,,,,,,1909.312282876184,0.0,,819.0,,,0.0,,371.0,,success,2,,,,46.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
51,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,468.0,,success,6,,,,47.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
52,,3.0,,,,,,2026.462024893275,0.0,,803.0,,,0.0,,364.0,,success,3,,,,48.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
53,,86.0,,,,,,2035.1425019357414,0.0,,903.0,,,0.0,,382.0,,success,6,,,,49.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
54,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,423.0,,success,6,,,,50.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
55,,33.0,,,,,,1993.4565156070416,999.0,,0.0,,,0.0,,0.0,,gamble,3,,,,51.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
56,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,387.0,,success,2,,,,52.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
57,,2.0,,,,,,6022.724961367487,0.0,,1037.0,,,0.0,,518.0,,success,2,,,,53.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
58,,34.0,,,,,,3889.713927526361,902.0,,0.0,,,0.0,,0.0,,gamble,4,,,,54.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
59,,23.0,,,,,,3973.4762856196376,0.0,,1190.0,,,0.0,,164.0,,success,3,,,,55.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
60,,26.0,,,,,,5931.507638224876,0.0,,819.0,,,0.0,,309.0,,success,6,,,,56.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
61,,25.0,,,,,,1984.388237452858,0.0,,1138.0,,,0.0,,369.0,,success,5,,,,57.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
62,,24.0,,,,,,5995.231940386531,0.0,,947.0,,,0.0,,431.0,,success,4,,,,58.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
63,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,432.0,,success,4,,,,59.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
64,,33.0,,,,,,5971.32301609516,1127.0,,0.0,,,0.0,,0.0,,gamble,3,,,,60.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
65,,34.0,,,,,,2063.9711310222046,902.0,,0.0,,,0.0,,0.0,,gamble,4,,,,61.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
66,,26.0,,,,,,4090.903147443437,0.0,,680.0,,,0.0,,370.0,,success,6,,,,62.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
67,,25.0,,,,,,2151.639863670957,0.0,,934.0,,,0.0,,369.0,,success,5,,,,63.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
68,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,408.0,,success,5,,,,64.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
69,,6.0,,,,,,1898.6043414187359,0.0,,877.0,,,0.0,,354.0,,success,6,,,,65.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
70,,1.0,,,,,,4023.164021750537,0.0,,821.0,,,0.0,,276.0,,success,1,,,,66.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
71,,5.0,,,,,,4125.734055587684,0.0,,597.0,,,0.0,,197.0,,success,5,,,,67.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
72,,32.0,,,,,,1945.8423319019703,992.0,,0.0,,,0.0,,0.0,,gamble,2,,,,68.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
73,,35.0,,,,,,3936.7276760422274,1004.0,,0.0,,,0.0,,0.0,,gamble,5,,,,69.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
74,,22.0,,,,,,3998.013207590355,0.0,,933.0,,,0.0,,391.0,,success,2,,,,70.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
75,,2.0,,,,,,1984.1970470299566,0.0,,911.0,,,0.0,,417.0,,success,2,,,,71.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
76,,35.0,,,,,,3945.403577667063,910.0,,0.0,,,0.0,,0.0,,gamble,5,,,,72.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
77,,34.0,,,,,,5883.339688310822,819.0,,0.0,,,0.0,,0.0,,gamble,4,,,,73.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
78,,33.0,,,,,,2058.5997320275615,1015.0,,0.0,,,0.0,,0.0,,gamble,3,,,,74.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
79,,25.0,,,,,,3984.151584195388,0.0,,792.0,,,0.0,,332.0,,success,5,,,,75.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
80,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,339.0,,success,2,,,,76.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
81,,32.0,,,,,,3905.8010672400633,1084.0,,0.0,,,0.0,,0.0,,gamble,2,,,,77.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
82,,6.0,,,,,,6185.288225766878,0.0,,1018.0,,,0.0,,354.0,,success,6,,,,78.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
83,,25.0,,,,,,6046.520795927419,0.0,,725.0,,,0.0,,279.0,,success,5,,,,79.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
84,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,386.0,,success,5,,,,80.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
85,,21.0,,,,,,2025.1149121785525,0.0,,1046.0,,,0.0,,256.0,,success,1,,,,81.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
86,,5.0,,,,,,3923.943843223251,0.0,,836.0,,,0.0,,301.0,,success,5,,,,82.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
87,,2.0,,,,,,6066.468471291819,0.0,,923.0,,,0.0,,386.0,,success,2,,,,83.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
88,,1.0,,,,,,1993.1423657305836,0.0,,826.0,,,0.0,,365.0,,success,1,,,,84.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
89,,35.0,,,,,,2071.141008995062,1093.0,,0.0,,,0.0,,0.0,,gamble,5,,,,85.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
90,,75.0,,,,,,5948.391542994807,0.0,,1235.0,,,0.0,,671.0,,success,5,,,,86.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
91,,21.0,,,,,,1957.90236800289,0.0,,1065.0,,,0.0,,360.0,,success,1,,,,87.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
92,,32.0,,,,,,1908.8339565772162,1139.0,,0.0,,,0.0,,0.0,,gamble,2,,,,88.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
93,,3.0,,,,,,4037.268236851501,0.0,,910.0,,,0.0,,361.0,,success,3,,,,89.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
94,,33.0,,,,,,4088.2531463620094,1101.0,,0.0,,,0.0,,0.0,,gamble,3,,,,90.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
95,,4.0,,,,,,2179.4787246832043,0.0,,1285.0,,,0.0,,374.0,,success,4,,,,91.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
96,,3.0,,,,,,6104.447296154504,0.0,,775.0,,,0.0,,398.0,,success,3,,,,92.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
97,,35.0,,,,,,5893.5340313509805,1033.0,,0.0,,,0.0,,0.0,,gamble,5,,,,93.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
98,,2.0,,,,,,3965.3253114841586,0.0,,913.0,,,0.0,,441.0,,success,2,,,,94.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
99,,75.0,,,,,,2198.7616288877234,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,95.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
100,,4.0,,,,,,6104.083869723066,0.0,,1002.0,,,0.0,,396.0,,success,4,,,,96.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
101,,26.0,,,,,,1902.797722800674,0.0,,1062.0,,,0.0,,408.0,,success,6,,,,97.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
102,,34.0,,,,,,3955.230802087977,1098.0,,0.0,,,0.0,,0.0,,gamble,4,,,,98.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
103,,31.0,,,,,,3924.6485097910527,1015.0,,0.0,,,0.0,,0.0,,gamble,1,,,,99.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
104,,31.0,,,,,,2066.261555393306,835.0,,0.0,,,0.0,,0.0,,gamble,1,,,,100.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
105,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,369.0,,success,1,,,,101.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
106,,3.0,,,,,,2053.45148928566,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,102.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
107,,25.0,,,,,,6117.2298104686515,0.0,,1027.0,,,0.0,,552.0,,success,5,,,,103.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
108,,24.0,,,,,,5954.306147533804,0.0,,884.0,,,0.0,,399.0,,success,4,,,,104.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
109,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,341.0,,success,1,,,,105.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
110,,4.0,,,,,,1980.1267899291383,0.0,,901.0,,,0.0,,344.0,,success,4,,,,106.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
111,,24.0,,,,,,3999.451843935173,0.0,,747.0,,,0.0,,346.0,,success,4,,,,107.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
112,,26.0,,,,,,5899.501054557763,0.0,,812.0,,,0.0,,286.0,,success,6,,,,108.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
113,,86.0,,,,,,6089.101219876248,0.0,,1013.0,,,0.0,,340.0,,success,6,,,,109.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
114,,24.0,,,,,,1907.327267536486,0.0,,788.0,,,0.0,,288.0,,success,4,,,,110.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
115,,21.0,,,,,,4084.3165300597198,0.0,,1039.0,,,0.0,,393.0,,success,1,,,,111.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
116,,36.0,,,,,,6099.104996744506,1016.0,,0.0,,,0.0,,0.0,,gamble,6,,,,112.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
117,,1.0,,,,,,6213.015631751739,0.0,,1054.0,,,0.0,,419.0,,success,1,,,,113.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
118,,26.0,,,,,,1840.7964762702088,0.0,,841.0,,,0.0,,268.0,,success,6,,,,114.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
119,,22.0,,,,,,1954.170111848369,0.0,,955.0,,,0.0,,308.0,,success,2,,,,115.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
120,,31.0,,,,,,4027.6277972782104,1244.0,,0.0,,,0.0,,0.0,,gamble,1,,,,116.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
121,,36.0,,,,,,4043.741466380298,940.0,,0.0,,,0.0,,0.0,,gamble,6,,,,117.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
122,,32.0,,,,,,6107.150726436692,1449.0,,0.0,,,0.0,,0.0,,gamble,2,,,,118.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
123,,36.0,,,,,,2034.021241134476,1009.0,,0.0,,,0.0,,0.0,,gamble,6,,,,119.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
124,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,272.0,,success,5,,,,120.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
125,,35.0,,,,,,5987.450419225513,1057.0,,0.0,,,0.0,,0.0,,gamble,5,,,,121.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
126,,25.0,,,,,,4028.02092810422,0.0,,785.0,,,0.0,,269.0,,success,5,,,,122.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
127,,4.0,,,,,,4032.6101944065654,0.0,,814.0,,,0.0,,392.0,,success,4,,,,123.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
128,,21.0,,,,,,5943.788718914359,0.0,,768.0,,,0.0,,383.0,,success,1,,,,124.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
129,,5.0,,,,,,6102.261310842886,0.0,,888.0,,,0.0,,373.0,,success,5,,,,125.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
130,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,412.0,,success,3,,,,126.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
131,,36.0,,,,,,1823.2781905787501,1173.0,,0.0,,,0.0,,0.0,,gamble,6,,,,127.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
132,,6.0,,,,,,3828.572672897484,0.0,,799.0,,,0.0,,420.0,,success,6,,,,128.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
133,,22.0,,,,,,5909.023644362842,0.0,,708.0,,,0.0,,412.0,,success,2,,,,129.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
134,,23.0,,,,,,2083.050504646132,0.0,,1030.0,,,0.0,,272.0,,success,3,,,,130.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
135,,24.0,,,,,,2079.997257710249,0.0,,783.0,,,0.0,,272.0,,success,4,,,,131.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
136,,4.0,,,,,1513370.0,0.0,0.0,,0.0,,,0.0,,322.0,,success,4,,,,132.0,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
137,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,A64JDJKE9DYCT:3RUIQRXJBBOHX0T1B6TIQLDLTWYLLZ,
