,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
726,,3,,,,,,3980.317361,0,,0,,,0,,421,,success,3,,,,9,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
727,,32,,,,,,5913.635749,0,,0,,,0,,395,,success,2,,,,10,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
728,,36,,,,,,3956.385847,0,,699,,,0,,341,,success,6,,,,11,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
729,,4,,,,,,3921.018702,0,,0,,,0,,351,,success,4,,,,12,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
730,,4,,,,,,0,0,,0,,,0,,353,,success,4,,,,13,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
731,,4,,,,,,6110.850888,0,,0,,,0,,212,,success,4,,,,14,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
732,,35,,,,,,1897.121535,0,,672,,,0,,333,,success,5,,,,15,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
733,,3,,,,,,3884.74596,0,,664,,,0,,372,,success,3,,,,16,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
734,,86,,,,,,5944.304009,0,,0,,,0,,436,,success,6,,,,17,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
735,,34,,,,,,4176.971328,0,,0,,,0,,358,,success,4,,,,18,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
736,,24,,,,,,3955.787995,0,,0,,,0,,460,,success,4,,,,19,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
737,,23,,,,,,6065.395808,0,,0,,,0,,386,,success,3,,,,20,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
738,,26,,,,,,4087.752078,0,,808,,,0,,409,,success,6,,,,21,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
739,,6,,,,,,2137.431436,0,,822,,,0,,464,,success,6,,,,22,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
740,,2,,,,,,0,0,,0,,,0,,549,,success,2,,,,23,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
741,,6,,,,,,4114.178702,0,,726,,,0,,396,,success,6,,,,24,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
742,,32,,,,,,3942.611159,0,,0,,,0,,383,,success,2,,,,25,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
743,,34,,,,,,3886.312483,0,,0,,,0,,367,,success,4,,,,26,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
744,,26,,,,,,3990.855664,0,,0,,,0,,393,,success,6,,,,27,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
745,,4,,,,,,2025.800098,0,,0,,,0,,0,,earlyFail,4,,,,28,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
746,,3,,,,,,0,0,,0,,,0,,474,,success,3,,,,29,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
747,,26,,,,,,6105.205411,0,,0,,,0,,466,,success,6,,,,30,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
748,,33,,,,,,3996.096669,0,,970,,,0,,430,,success,3,,,,31,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
749,,34,,,,,,6034.621578,0,,669,,,0,,434,,success,4,,,,32,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
750,,35,,,,,,3928.940174,0,,752,,,0,,468,,success,5,,,,33,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
751,,32,,,,,,1845.033593,0,,0,,,0,,443,,success,2,,,,34,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
752,,3,,,,,,2159.683647,0,,751,,,0,,394,,success,3,,,,35,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
753,,23,,,,,,4092.899156,0,,753,,,0,,477,,success,3,,,,36,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
754,,5,,,,,,4093.61764,0,,762,,,0,,399,,success,5,,,,37,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
755,,33,,,,,,5893.759699,0,,0,,,0,,500,,success,3,,,,38,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
756,,33,,,,,,1998.000645,0,,721,,,0,,408,,success,3,,,,39,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
757,,5,,,,,,5940.156361,0,,681,,,0,,533,,success,5,,,,40,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
758,,1,,,,,,6118.15984,0,,742,,,0,,508,,success,1,,,,41,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
759,,25,,,,,,4019.917482,0,,0,,,0,,510,,success,5,,,,42,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
760,,21,,,,,,3972.350645,0,,0,,,0,,589,,success,1,,,,43,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
761,,36,,,,,,5903.521615,0,,596,,,0,,483,,success,6,,,,44,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
762,,21,,,,,,3901.711157,0,,773,,,0,,583,,success,1,,,,45,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
763,,1,,,,,,5993.020673,0,,694,,,0,,404,,success,1,,,,46,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
764,,86,,,,,,2007.373962,0,,0,,,0,,0,,gamble,6,,,,47,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
765,,2,,,,,,5954.353686,0,,719,,,0,,465,,success,2,,,,48,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
766,,31,,,,,,4065.37788,0,,722,,,0,,485,,success,1,,,,49,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
767,,21,,,,,,6170.347976,0,,0,,,0,,438,,success,1,,,,50,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
768,,31,,,,,,1988.864268,0,,682,,,0,,371,,success,1,,,,51,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
769,,32,,,,,,2013.754497,0,,765,,,0,,493,,success,2,,,,52,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
770,,1,,,,,,0,0,,0,,,0,,397,,success,1,,,,53,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
771,,5,,,,,,0,0,,0,,,0,,419,,success,5,,,,54,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
772,,32,,,,,,3911.999236,0,,0,,,0,,483,,success,2,,,,55,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
773,,24,,,,,,5923.891857,0,,613,,,0,,556,,success,4,,,,56,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
774,,36,,,,,,2098.723105,0,,0,,,0,,350,,success,6,,,,57,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
775,,21,,,,,,2081.314694,0,,903,,,0,,391,,success,1,,,,58,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
776,,35,,,,,,3888.5633,0,,0,,,0,,496,,success,5,,,,59,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
777,,5,,,,,,0,0,,0,,,0,,380,,success,5,,,,60,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
778,,31,,,,,,1879.818145,0,,0,,,0,,433,,success,1,,,,61,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
779,,24,,,,,,3968.237254,0,,748,,,0,,448,,success,4,,,,62,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
780,,2,,,,,,1944.596039,0,,659,,,0,,398,,success,2,,,,63,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
781,,5,,,,,,4101.486745,0,,0,,,0,,368,,success,5,,,,64,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
782,,24,,,,,,2043.246332,0,,0,,,0,,464,,success,4,,,,65,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
783,,6,,,,,,4159.951831,0,,0,,,0,,517,,success,6,,,,66,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
784,,1,,,,,,0,0,,0,,,0,,502,,success,1,,,,67,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
785,,4,,,,,,2154.299005,0,,787,,,0,,520,,success,4,,,,68,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
786,,25,,,,,,5929.384015,0,,0,,,0,,0,,earlyFail,5,,,,69,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
787,,6,,,,,,0,0,,0,,,0,,429,,success,6,,,,70,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
788,,2,,,,,,0,0,,0,,,0,,345,,success,2,,,,71,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
789,,34,,,,,,2039.036962,0,,960,,,0,,392,,success,4,,,,72,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
790,,36,,,,,,5864.47239,0,,0,,,0,,369,,success,6,,,,73,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
791,,21,,,,,,5880.260459,855,,0,,,0,,0,,gamble,1,,,,74,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
792,,33,,,,,,2050.815951,0,,789,,,0,,423,,success,3,,,,75,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
793,,23,,,,,,5898.416103,0,,0,,,0,,427,,success,3,,,,76,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
794,,6,,,,,,0,0,,0,,,0,,366,,success,6,,,,77,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
795,,75,,,,,,2051.235863,0,,959,,,0,,413,,success,5,,,,78,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
796,,36,,,,,,3988.046838,0,,578,,,0,,536,,success,6,,,,79,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
797,,5,,,,,,2121.930907,0,,0,,,0,,360,,success,5,,,,80,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
798,,33,,,,,,4012.693739,0,,0,,,0,,417,,success,3,,,,81,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
799,,22,,,,,,4005.425219,0,,0,,,0,,348,,success,2,,,,82,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
800,,75,,,,,,6032.275093,0,,0,,,0,,378,,success,5,,,,83,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
801,,5,,,,,,1964.379282,0,,0,,,0,,421,,success,5,,,,84,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
802,,4,,,,,,0,0,,0,,,0,,408,,success,4,,,,85,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
803,,2,,,,,,5889.735929,0,,990,,,0,,433,,success,2,,,,86,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
804,,3,,,,,,5948.638709,0,,0,,,0,,342,,success,3,,,,87,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
805,,31,,,,,,5873.625604,0,,0,,,0,,354,,success,1,,,,88,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
806,,35,,,,,,1866.491162,0,,0,,,0,,412,,success,5,,,,89,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
807,,86,,,,,,3967.593435,0,,0,,,0,,390,,success,6,,,,90,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
808,,35,,,,,,5904.626006,0,,0,,,0,,365,,success,5,,,,91,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
809,,4,,,,,,0,0,,0,,,0,,444,,success,4,,,,92,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
810,,34,,,,,,1983.125117,0,,0,,,0,,354,,success,4,,,,93,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
811,,31,,,,,,6029.512526,0,,0,,,0,,369,,success,1,,,,94,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
812,,5,,,,,,0,0,,0,,,0,,354,,success,5,,,,95,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
813,,31,,,,,,3971.592151,0,,0,,,0,,400,,success,1,,,,96,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
814,,3,,,,,,0,0,,0,,,0,,409,,success,3,,,,97,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
815,,23,,,,,,1940.932295,0,,0,,,0,,416,,success,3,,,,98,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
816,,2,,,,,,4078.689412,0,,609,,,0,,0,,fail,2,,,,99,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
817,,3,,,,,,0,0,,0,,,0,,361,,success,3,,,,100,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
818,,75,,,,,,3988.848486,0,,822,,,0,,343,,success,5,,,,101,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
819,,1,,,,,,3958.365698,0,,961,,,0,,440,,success,1,,,,102,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
820,,26,,,,,,5970.0842,0,,0,,,0,,400,,success,6,,,,103,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
821,,26,,,,,,1942.207688,0,,0,,,0,,426,,success,6,,,,104,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
822,,22,,,,,,1990.965789,0,,755,,,0,,409,,success,2,,,,105,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
823,,22,,,,,,5993.3224,0,,0,,,0,,347,,success,2,,,,106,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
824,,32,,,,,,6019.933717,0,,0,,,0,,379,,success,2,,,,107,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
825,,25,,,,,,3942.494207,0,,0,,,0,,365,,success,5,,,,108,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
826,,2,,,,,,4094.962563,0,,0,,,0,,397,,success,2,,,,109,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
827,,1,,,,,,0,0,,0,,,0,,373,,success,1,,,,110,noGambleTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
828,,5,,,,,,5936.415819,0,,0,,,0,,385,,success,5,,,,111,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
829,,6,,,,,,5808.42346,0,,679,,,0,,536,,success,6,,,,112,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
830,,34,,,,,,5962.237397,0,,707,,,0,,447,,success,4,,,,113,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
831,,25,,,,,,5930.456106,0,,0,,,0,,421,,success,5,,,,114,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
832,,2,,,,,,1982.859959,0,,0,,,0,,421,,success,2,,,,115,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
833,,1,,,,,,4083.07912,927,,0,,,0,,0,,gamble,1,,,,116,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
834,,23,,,,,,3864.471873,0,,684,,,0,,400,,success,3,,,,117,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
835,,24,,,,,,6095.215705,0,,580,,,0,,357,,success,4,,,,118,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
836,,4,,,,,,6057.046018,0,,538,,,0,,399,,success,4,,,,119,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
837,,21,,,,,,2038.509079,0,,0,,,0,,422,,success,1,,,,120,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
838,,26,,,,,,1946.244258,0,,0,,,0,,345,,success,6,,,,121,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
839,,6,,,,,,2086.138408,0,,0,,,0,,396,,success,6,,,,122,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
840,,3,,,,,,6042.44571,0,,597,,,0,,367,,success,3,,,,123,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
841,,1,,,,,,1873.977822,0,,0,,,0,,392,,success,1,,,,124,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
842,,25,,,,,,2084.64159,0,,0,,,0,,415,,success,5,,,,125,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
843,,1,,,,,,2064.080809,0,,0,,,0,,410,,success,1,,,,126,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
844,,22,,,,,,1842.663082,0,,0,,,0,,349,,success,2,,,,127,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
845,,25,,,,,,1972.021131,0,,817,,,0,,370,,success,5,,,,128,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
846,,23,,,,,,2065.347464,0,,1067,,,0,,335,,success,3,,,,129,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
847,,4,,,,,,3984.675001,0,,549,,,0,,431,,success,4,,,,130,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
848,,33,,,,,,5960.677888,0,,0,,,0,,379,,success,3,,,,131,activeTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
849,,22,,,,,2350426,6085.847394,0,,711,,,0,,386,,success,2,,,,132,ignoreTrial,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
850,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
851,2,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
852,,,,,,4,,,,,,,,,,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
853,,,,,1,,,,,,,,,,,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
854,,,,,,,,,,,,,,,6,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
855,,,,4,,,,,,,,,,,,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
856,,,,,,,,,,1,,,,,,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
857,,,,,,,,,,,,,8,,,,,,,,,,,,,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
858,,,,,,,,,,,,,,,,,,,,,,,,,9,A2NG2CCBMVEBIA:3NAPMVF0ZWFCHTIRX6A3SKWBPN5729,
859,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-4.html', u'instructions/instruct-ready.html']",,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
860,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,9569
861,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,67831
862,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,144381
863,,,NextPage,,,,,,,,,3,,,,,INSTRUCTIONS,,,,instructions/instruct-4.html,,,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,20495
864,,,FinishInstructions,,,,,,,,,4,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,49771
865,,5,,,,,,0,0,,0,,,0,,420,,success,5,,,,1,noGambleTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
866,,5,,,,,,4120.596468,0,,0,,,0,,407,,success,5,,,,2,activeTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
867,,34,,,,,,2072.519298,0,,0,,,0,,0,,earlyFail,4,,,,3,activeTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
868,,6,,,,,,6035.011606,0,,1202,,,0,,422,,success,6,,,,4,ignoreTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
869,,6,,,,,,0,0,,0,,,0,,361,,success,6,,,,5,noGambleTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
870,,25,,,,,,4131.795295,0,,0,,,0,,407,,success,5,,,,6,activeTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
871,,33,,,,,,6048.897287,0,,1329,,,0,,555,,success,3,,,,7,ignoreTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
872,,23,,,,,,1969.600501,0,,0,,,0,,381,,success,3,,,,8,activeTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
873,,1,,,,,,0,0,,0,,,0,,338,,success,1,,,,9,noGambleTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
874,,6,,,,,,0,0,,0,,,0,,317,,success,6,,,,10,noGambleTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
875,,24,,,,,,1929.418946,0,,951,,,0,,402,,success,4,,,,11,ignoreTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
876,,3,,,,,,0,0,,0,,,0,,458,,success,3,,,,12,noGambleTrial,,A18FPXIJYCTETD:3TU5ZICBRD1X9QPV9MSA22Q9GDN8Q9,
