Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
26,,5046.965218,0,471,success,6,75,209
35,,2938.091259,840,0,gamble,5,76,209
4,,0,0,457,success,4,77,209
34,,5600,538,0,gamble,4,78,209
21,,2880.811624,0,468,success,1,79,209
34,,893.4938582,0,0,earlyFail,4,80,209
2,,5589.652249,0,316,success,2,81,209
31,,5600,0,380,success,1,82,209
4,,5600,676,0,gamble,4,83,209
3,,5600,852,0,gamble,3,84,209
32,,4992.180602,844,0,gamble,2,85,209
2,,5600,547,0,gamble,2,86,209
35,,5600,814,0,gamble,5,87,209
6,,5600,0,0,earlyFail,6,88,209
5,,5600,603,0,gamble,5,89,209
23,,1148.631215,0,0,earlyFail,3,90,209
6,,0,0,490,success,6,91,209
5,,2951.364977,0,369,success,5,92,209
24,,1001.22302,0,411,success,4,93,209
35,,5600,723,0,gamble,5,94,209
32,,5192.787177,0,468,success,2,95,209
5,,0,0,450,success,5,96,209
4,,5600,837,0,gamble,4,97,209
31,,4709.511757,831,0,gamble,1,98,209
24,,3090.821748,0,0,earlyFail,4,99,209
32,,2920.446845,485,0,gamble,2,100,209
25,,1046.178118,0,476,success,5,101,209
5,,5600,619,0,gamble,5,102,209
5,,5600,473,0,gamble,5,103,209
21,,5600,0,502,success,1,104,209
23,1810421,5600,0,384,success,3,105,209
3,,3102.249906,0,222,success,3,1,210
24,,5600,0,200,success,4,2,210
4,,5600,0,228,success,4,3,210
26,,4970.417404,0,205,success,6,4,210
22,,5600,0,225,success,2,5,210
34,,3013.499891,0,198,success,4,6,210
21,,1125.686464,0,240,success,1,7,210
31,,4962.223179,0,176,success,1,8,210
2,,0,0,109,success,2,9,210
6,,5600,0,73,success,6,10,210
34,,5600,0,167,success,4,11,210
33,,3120.727471,0,157,success,3,12,210
86,,1871.884895,0,184,success,6,13,210
32,,3101.843092,0,147,success,2,14,210
5,,2979.489999,0,193,success,5,15,210
33,,984.7264692,0,116,success,3,16,210
75,,2167.190474,0,159,success,5,17,210
31,,2977.706005,0,126,success,1,18,210
5,,5600,0,157,success,5,19,210
25,,5105.114996,0,169,success,5,20,210
22,,5600,0,172,success,2,21,210
35,,5600,0,150,success,5,22,210
4,,0,0,174,success,4,23,210
6,,1021.683364,0,122,success,6,24,210
23,,5600,0,196,success,3,25,210
4,,0,0,126,success,4,26,210
2,,806.7504169,0,95,success,2,27,210
26,,5600,0,194,success,6,28,210
32,,4860.5069,0,118,success,2,29,210
36,,5600,0,177,success,6,30,210
34,,955.9245039,0,116,success,4,31,210
33,,4984.045909,0,185,success,3,32,210
4,,5600,0,109,success,4,33,210
35,,5600,0,144,success,5,34,210
35,,1084.426528,0,152,success,5,35,210
1,,1024.418367,0,211,success,1,36,210
5,,5600,0,152,success,5,37,210
21,,5600,0,135,success,1,38,210
25,,1027.61738,0,142,success,5,39,210
4,,5600,0,138,success,4,40,210
1,,0,0,179,success,1,41,210
21,,5600,0,120,success,1,42,210
33,,4725.55848,0,124,success,3,43,210
31,,1146.077773,0,135,success,1,44,210
31,,4631.404755,0,138,success,1,45,210
1,,5600,0,69,success,1,46,210
22,,5600,0,0,earlyFail,2,47,210
5,,5600,0,129,success,5,48,210
3,,5600,0,141,success,3,49,210
4,,930.1634898,0,156,success,4,50,210
4,,2953.519977,0,113,success,4,51,210
35,,2896.849013,0,129,success,5,52,210
2,,5600,0,60,success,2,53,210
25,,4884.489146,0,165,success,5,54,210
3,,991.0032446,0,155,success,3,55,210
22,,928.5752902,0,134,success,2,56,210
31,,5600,0,0,fail,1,57,210
36,,3094.786225,516,0,gamble,6,58,210
24,,5600,0,130,success,4,59,210
2,,5600,0,86,success,2,60,210
1,,5600,0,162,success,1,61,210
26,,4744.632907,0,117,success,6,62,210
26,,3100.166985,0,119,success,6,63,210
5,,0,0,102,success,5,64,210
2,,5600,0,17,success,2,65,210
24,,2937.428296,0,45,success,4,66,210
6,,2966.891309,0,142,success,6,67,210
6,,0,0,94,success,6,68,210
3,,5600,0,45,success,3,69,210
24,,5600,0,36,success,4,70,210
21,,3120.692957,0,67,success,1,71,210
3,,0,0,124,success,3,72,210
6,,5600,0,124,success,6,73,210
32,,5301.16661,0,62,success,2,74,210
24,,1028.697685,0,153,success,4,75,210
23,,1017.775034,0,85,success,3,76,210
32,,4898.163668,0,37,success,2,77,210
33,,5210.928529,0,123,success,3,78,210
25,,5600,0,45,success,5,79,210
36,,999.8721486,0,80,success,6,80,210
32,,888.3514431,0,89,success,2,81,210
3,,0,0,113,success,3,82,210
26,,1048.382412,0,117,success,6,83,210
2,,4124.198236,0,105,success,2,84,210
21,,5600,0,115,success,1,85,210
1,,0,0,118,success,1,86,210
2,,0,0,134,success,2,87,210
25,,3026.213496,0,119,success,5,88,210
36,,1014.176917,0,0,earlyFail,6,1,211
22,,5600,0,0,fail,2,2,211
26,,4894.586918,453,0,gamble,6,3,211
23,,882.2681346,0,0,earlyFail,3,4,211
2,,2968.205053,745,0,gamble,2,5,211
25,,4796.578285,493,0,gamble,5,6,211
26,,4905.98326,616,0,gamble,6,7,211
5,,3066.429778,0,0,earlyFail,5,8,211
31,,5084.786885,856,0,gamble,1,9,211
75,,2023.390713,971,0,gamble,5,10,211
36,,5600,445,0,gamble,6,11,211
23,,3037.727279,743,0,gamble,3,12,211
33,,4823.467864,505,0,gamble,3,13,211
86,,2025.580603,873,0,gamble,6,14,211
1,,2975.15364,0,0,earlyFail,1,15,211
23,,5600,582,0,gamble,3,16,211
26,,5600,667,0,gamble,6,17,211
3,,0,0,0,fail,3,18,211
22,,5600,969,0,gamble,2,19,211
6,,5600,805,0,gamble,6,20,211
33,,5469.296938,0,0,earlyFail,3,21,211
2,,843.5011084,0,0,fail,2,22,211
4,,2950.63425,636,0,gamble,4,23,211
1,,5600,572,0,gamble,1,24,211
4,,5600,548,0,gamble,4,25,211
34,,3104.229883,0,0,fail,4,26,211
23,,5600,643,0,gamble,3,27,211
24,,951.7341759,0,0,fail,4,28,211
6,,2991.360266,882,0,gamble,6,29,211
31,,4817.197064,657,0,gamble,1,30,211
21,,5600,652,0,gamble,1,31,211
25,,4935.693182,649,0,gamble,5,32,211
2,,0,0,0,fail,2,33,211
26,,3083.064232,0,0,earlyFail,6,34,211
25,,5600,675,0,gamble,5,35,211
1,,5600,500,0,gamble,1,36,211
35,,5600,829,0,gamble,5,37,211
6,,1034.557471,0,0,fail,6,38,211
24,,3042.680644,0,0,fail,4,39,211
36,,2892.38796,973,0,gamble,6,40,211
34,,5600,861,0,gamble,4,41,211
3,,5600,693,0,gamble,3,42,211
6,,5600,0,0,earlyFail,6,43,211
31,,1058.39692,0,0,earlyFail,1,44,211
25,,2970.047763,720,0,gamble,5,45,211
34,,5600,506,0,gamble,4,46,211
32,,1055.57654,742,0,gamble,2,47,211
24,,5600,555,0,gamble,4,48,211
6,,0,0,0,fail,6,49,211
33,,3055.362215,623,0,gamble,3,50,211
4,,5600,661,0,gamble,4,51,211
25,,1092.101683,0,0,fail,5,52,211
35,,973.4176731,0,0,fail,5,53,211
22,,923.9552013,797,0,gamble,2,54,211
24,,5600,704,0,gamble,4,55,211
2,,5600,642,0,gamble,2,56,211
24,,5600,0,0,earlyFail,4,57,211
1,,0,0,0,fail,1,58,211
4,,5600,699,0,gamble,4,59,211
5,,866.6539775,680,0,gamble,5,60,211
6,,5600,649,0,gamble,6,61,211
5,,5600,763,0,gamble,5,62,211
34,,1001.211639,0,0,earlyFail,4,63,211
31,,5600,749,0,gamble,1,64,211
3,,5600,921,0,gamble,3,65,211
5,,0,0,0,fail,5,66,211
36,,5600,669,0,gamble,6,67,211
32,,4782.348534,831,0,gamble,2,68,211
5,,0,0,0,fail,5,69,211
21,,2909.912791,848,0,gamble,1,70,211
21,,5600,684,0,gamble,1,71,211
1,,5600,590,0,gamble,1,72,211
31,,2878.52434,663,0,gamble,1,73,211
26,,877.2715332,811,0,gamble,6,74,211
1,,1145.40424,898,0,gamble,1,75,211
4,,0,0,0,fail,4,76,211
35,,2967.246161,446,0,gamble,5,77,211
2,,3902.451249,593,0,gamble,2,78,211
32,,5274.369862,897,0,gamble,2,79,211
3,,0,0,0,fail,3,80,211
3,,2937.426993,933,0,gamble,3,81,211
2,,5600,750,0,gamble,2,82,211
5,,5600,644,0,gamble,5,83,211
35,,5600,539,0,gamble,5,84,211
21,,5600,623,0,gamble,1,85,211
34,,5600,644,0,gamble,4,86,211
33,,4865.812534,941,0,gamble,3,87,211
22,,3066.217698,911,0,gamble,2,88,211
6,,0,0,0,fail,6,89,211
35,,5600,732,0,gamble,5,90,211
5,,5600,710,0,gamble,5,91,211
22,,5600,743,0,gamble,2,92,211
2,,0,0,0,fail,2,93,211
33,,1021.247564,0,0,fail,3,94,211
1,,0,0,0,fail,1,95,211
32,,5012.277932,978,0,gamble,2,96,211
2,,5600,890,0,gamble,2,97,211
4,,0,0,0,fail,4,98,211
3,,1110.091437,0,0,fail,3,99,211
4,,951.0521617,0,0,fail,4,100,211
21,,1204.38226,0,0,fail,1,101,211
36,,5600,0,0,earlyFail,6,102,211
3,,5600,719,0,gamble,3,103,211
23,,5600,595,0,gamble,3,104,211
32,1772785,3101.509916,0,0,earlyFail,2,105,211
36,,3110.282851,0,437,success,6,1,212
24,,5600,0,384,success,4,2,212
33,,4784.618828,664,0,gamble,3,3,212
2,,0,0,366,success,2,4,212
36,,5600,0,341,success,6,5,212
33,,4875.671135,0,302,success,3,6,212
22,,5600,0,310,success,2,7,212
26,,1023.568956,0,318,success,6,8,212
3,,5600,0,318,success,3,9,212
4,,0,0,346,success,4,10,212
5,,2954.709046,0,379,success,5,11,212
21,,5600,0,281,success,1,12,212
4,,5600,0,459,success,4,13,212
32,,5379.530873,642,0,gamble,2,14,212
86,,2060.973165,0,379,success,6,15,212
2,,3835.839864,0,306,success,2,16,212
6,,0,0,373,success,6,17,212
34,,5600,0,379,success,4,18,212
4,,976.0254958,0,303,success,4,19,212
4,,5600,0,419,success,4,20,212
21,,5600,0,0,earlyFail,1,21,212
25,,5600,0,369,success,5,22,212
24,,2905.774304,0,341,success,4,23,212
26,,4929.472789,0,231,success,6,24,212
32,,933.3270107,524,0,gamble,2,25,212
75,,2110.527923,616,0,gamble,5,26,212
1,,2896.455,936,0,gamble,1,27,212
2,,5600,0,244,success,2,28,212
34,,3322.048629,0,314,success,4,29,212
2,,968.4071797,0,369,success,2,30,212
35,,5600,0,381,success,5,31,212
31,,3076.485689,570,0,gamble,1,32,212
3,,1005.808389,0,343,success,3,33,212
5,,5600,0,322,success,5,34,212
5,,5600,0,375,success,5,35,212
24,,5600,0,359,success,4,36,212
34,,952.2631383,0,353,success,4,37,212
23,,5600,0,312,success,3,38,212
5,,0,0,401,success,5,39,212
21,,926.601263,0,327,success,1,40,212
6,,5600,0,368,success,6,41,212
31,,4910.926161,389,0,gamble,1,42,212
1,,5600,412,0,gamble,1,43,212
4,,0,0,299,success,4,44,212
5,,1051.932777,0,309,success,5,45,212
36,,5600,0,342,success,6,46,212
6,,1041.234265,0,396,success,6,47,212
31,,5600,474,0,gamble,1,48,212
23,,2870.045674,0,362,success,3,49,212
4,,3020.593076,0,355,success,4,50,212
3,,5501.143503,0,0,fail,3,51,212
34,,5600,0,356,success,4,52,212
25,,963.7353884,0,320,success,5,53,212
3,,5600,0,341,success,3,54,212
3,,0,0,371,success,3,55,212
1,,5600,671,0,gamble,1,56,212
24,,1029.3711,0,342,success,4,57,212
25,,2998.269571,0,533,success,5,58,212
31,,4768.453211,376,0,gamble,1,59,212
6,,0,0,352,success,6,60,212
32,,4911.228068,0,325,success,2,61,212
22,,993.9393739,0,429,success,2,62,212
23,,5600,624,0,gamble,3,63,212
4,,5600,0,327,success,4,64,212
25,,5039.488316,0,417,success,5,65,212
33,,884.0716152,0,307,success,3,66,212
21,,3015.540225,0,401,success,1,67,212
1,,0,0,359,success,1,68,212
32,,4823.229012,0,430,success,2,69,212
26,,2922.640057,0,588,success,6,70,212
35,,1045.734181,0,335,success,5,71,212
1,,0,0,360,success,1,72,212
5,,5600,0,500,success,5,73,212
35,,3074.622311,0,473,success,5,74,212
2,,0,0,328,success,2,75,212
36,,5600,0,428,success,6,76,212
3,,0,0,340,success,3,77,212
22,,5600,0,626,success,2,78,212
33,,3170.163695,0,342,success,3,79,212
26,,5600,0,399,success,6,80,212
2,,5600,0,55,success,2,81,212
22,,2932.9268,0,768,success,2,82,212
6,,5598.659376,0,367,success,6,83,212
32,,2928.11766,0,455,success,2,84,212
1,,5600,0,341,success,1,85,212
2,,2991.336362,0,416,success,2,86,212
35,,5600,0,785,success,5,87,212
24,,5600,0,327,success,4,88,212
35,,5600,0,300,success,5,89,212
36,,958.1744218,0,318,success,6,90,212
23,,911.5623022,0,559,success,3,91,212
21,,5600,0,364,success,1,92,212
22,,5600,0,209,success,2,93,212
3,,3005.988502,0,323,success,3,94,212
31,,1032.163065,791,0,gamble,1,95,212
1,,996.963518,0,369,success,1,96,212
25,,4736.792968,0,449,success,5,97,212
6,,5600,0,305,success,6,98,212
34,,5600,467,0,gamble,4,99,212
26,,4656.523319,668,0,gamble,6,100,212
33,,5316.883165,0,323,success,3,101,212
5,,0,0,684,success,5,102,212
6,,2889.003405,0,439,success,6,103,212
23,,5600,0,331,success,3,104,212
2,1566982,5600,0,351,success,2,105,212
5,,831.3029792,857,0,gamble,5,1,213
4,,3018.338436,0,198,success,4,2,213
32,,4679.399484,711,0,gamble,2,3,213
24,,1029.788544,0,216,success,4,4,213
3,,0,0,0,earlyFail,3,5,213
25,,3033.823099,0,288,success,5,6,213
21,,824.4775583,858,0,gamble,1,7,213
2,,5600,526,0,gamble,2,8,213
33,,4890.999945,894,0,gamble,3,9,213
1,,5600,875,0,gamble,1,10,213
1,,0,0,79,success,1,11,213
25,,1108.291154,0,249,success,5,12,213
1,,5600,0,256,success,1,13,213
75,,1984.86808,861,0,gamble,5,14,213
22,,5600,0,59,success,2,15,213
21,,5600,0,213,success,1,16,213
26,,4940.325833,0,232,success,6,17,213
34,,5600,956,0,gamble,4,18,213
23,,5600,0,273,success,3,19,213
23,,1103.073243,0,174,success,3,20,213
36,,998.8160242,0,0,earlyFail,6,21,213
2,,5600,0,305,success,2,22,213
6,,5600,864,0,gamble,6,23,213
33,,4715.176305,512,0,gamble,3,24,213
6,,5600,443,0,gamble,6,25,213
36,,2999.418612,688,0,gamble,6,26,213
31,,4861.540161,0,146,success,1,27,213
22,,1019.355079,0,305,success,2,28,213
1,,5600,635,0,gamble,1,29,213
2,,2905.25807,0,222,success,2,30,213
34,,5600,688,0,gamble,4,31,213
24,,2982.563678,755,0,gamble,4,32,213
25,,5600,462,0,gamble,5,33,213
32,,4854.379215,746,0,gamble,2,34,213
5,,5600,0,308,success,5,35,213
5,,0,0,185,success,5,36,213
34,,2983.107381,777,0,gamble,4,37,213
21,,5600,440,0,gamble,1,38,213
33,,1123.085575,983,0,gamble,3,39,213
35,,943.3413025,954,0,gamble,5,40,213
36,,5600,421,0,gamble,6,41,213
4,,5600,0,268,success,4,42,213
24,,5600,0,303,success,4,43,213
3,,1116.808313,894,0,gamble,3,44,213
2,,0,0,238,success,2,45,213
22,,5600,613,0,gamble,2,46,213
34,,1103.508309,0,37,success,4,47,213
31,,991.5613896,588,0,gamble,1,48,213
5,,0,0,308,success,5,49,213
33,,5269.838343,546,0,gamble,3,50,213
26,,2855.711943,0,298,success,6,51,213
33,,3121.661019,498,0,gamble,3,52,213
2,,997.3757502,666,0,gamble,2,53,213
2,,5600,450,0,gamble,2,54,213
3,,5600,520,0,gamble,3,55,213
26,,4607.814943,510,0,gamble,6,56,213
2,,0,0,0,fail,2,57,213
25,,4964.427927,508,0,gamble,5,58,213
35,,5600,825,0,gamble,5,59,213
26,,5600,544,0,gamble,6,60,213
4,,5600,555,0,gamble,4,61,213
6,,5600,603,0,gamble,6,62,213
1,,3059.773865,668,0,gamble,1,63,213
31,,3005.156642,800,0,gamble,1,64,213
4,,0,0,196,success,4,65,213
24,,5600,769,0,gamble,4,66,213
32,,1164.695833,0,0,earlyFail,2,67,213
3,,5600,611,0,gamble,3,68,213
4,,1002.212443,703,0,gamble,4,69,213
31,,5600,825,0,gamble,1,70,213
35,,5600,593,0,gamble,5,71,213
25,,4825.235118,626,0,gamble,5,72,213
23,,5600,541,0,gamble,3,73,213
86,,2022.582049,0,0,earlyFail,6,74,213
6,,0,0,274,success,6,75,213
2,,4133.110186,869,0,gamble,2,76,213
4,,0,0,303,success,4,77,213
22,,5600,804,0,gamble,2,78,213
31,,4762.927525,743,0,gamble,1,79,213
3,,2943.414032,694,0,gamble,3,80,213
1,,1121.586641,0,0,earlyFail,1,81,213
32,,5281.111309,0,238,success,2,82,213
1,,0,0,527,success,1,83,213
23,,5600,726,0,gamble,3,84,213
34,,5600,597,0,gamble,4,85,213
4,,5600,665,0,gamble,4,86,213
3,,0,0,0,fail,3,87,213
6,,3089.327635,587,0,gamble,6,88,213
5,,5600,653,0,gamble,5,89,213
24,,5600,763,0,gamble,4,90,213
35,,5600,749,0,gamble,5,91,213
6,,1006.406132,0,0,fail,6,92,213
6,,0,0,258,success,6,93,213
5,,2895.940156,572,0,gamble,5,94,213
21,,2965.985206,884,0,gamble,1,95,213
36,,5600,623,0,gamble,6,96,213
22,,2919.642907,553,0,gamble,2,97,213
5,,5600,560,0,gamble,5,98,213
23,,3090.880714,612,0,gamble,3,99,213
32,,3021.181965,467,0,gamble,2,100,213
36,,5600,594,0,gamble,6,101,213
21,,5600,554,0,gamble,1,102,213
3,,5600,519,0,gamble,3,103,213
35,,3119.323682,0,184,success,5,104,213
26,3937551,825.864548,778,0,gamble,6,105,213
36,,5600,0,414,success,6,1,214
33,,5306.906036,0,466,success,3,2,214
26,,3011.639955,0,402,success,6,3,214
22,,1071.278806,0,417,success,2,4,214
6,,0,0,520,success,6,5,214
36,,5600,0,506,success,6,6,214
21,,5600,0,481,success,1,7,214
32,,4733.68702,0,468,success,2,8,214
4,,0,0,477,success,4,9,214
22,,5600,0,587,success,2,10,214
25,,5600,0,496,success,5,11,214
25,,980.3599508,0,504,success,5,12,214
31,,1018.798928,0,445,success,1,13,214
2,,0,0,371,success,2,14,214
23,,948.2528956,0,390,success,3,15,214
34,,925.145863,0,333,success,4,16,214
23,,5600,0,435,success,3,17,214
1,,0,0,474,success,1,18,214
26,,5003.34089,0,455,success,6,19,214
2,,5600,0,505,success,2,20,214
4,,5600,0,464,success,4,21,214
3,,0,0,397,success,3,22,214
4,,3065.364406,0,457,success,4,23,214
35,,5600,0,382,success,5,24,214
2,,3136.036061,0,367,success,2,25,214
22,,5600,0,401,success,2,26,214
21,,5600,0,401,success,1,27,214
86,,1925.986363,0,510,success,6,28,214
3,,5600,0,519,success,3,29,214
23,,5600,0,536,success,3,30,214
75,,2057.590527,563,0,gamble,5,31,214
34,,5600,0,455,success,4,32,214
4,,5600,0,548,success,4,33,214
1,,5600,0,500,success,1,34,214
5,,987.3333732,0,364,success,5,35,214
1,,5600,0,397,success,1,36,214
35,,1126.525407,0,420,success,5,37,214
33,,3027.723678,0,660,success,3,38,214
31,,4811.542617,0,412,success,1,39,214
25,,4685.103906,0,382,success,5,40,214
23,,5600,0,423,success,3,41,214
4,,5600,0,415,success,4,42,214
36,,5600,0,413,success,6,43,214
5,,5600,0,403,success,5,44,214
2,,5600,0,441,success,2,45,214
31,,5600,0,559,success,1,46,214
32,,5339.286253,0,485,success,2,47,214
21,,2975.683723,0,503,success,1,48,214
3,,3125.871423,0,536,success,3,49,214
36,,2953.614889,0,572,success,6,50,214
24,,3050.293334,0,474,success,4,51,214
5,,0,0,469,success,5,52,214
1,,5600,0,378,success,1,53,214
4,,0,0,471,success,4,54,214
5,,3059.593069,0,413,success,5,55,214
3,,0,0,344,success,3,56,214
5,,5600,0,443,success,5,57,214
33,,4677.049084,0,376,success,3,58,214
21,,5600,0,399,success,1,59,214
5,,0,0,409,success,5,60,214
35,,5600,0,428,success,5,61,214
25,,4867.093818,0,403,success,5,62,214
6,,5600,0,416,success,6,63,214
35,,2941.714756,0,381,success,5,64,214
32,,964.911601,0,371,success,2,65,214
24,,5600,0,377,success,4,66,214
5,,5600,0,426,success,5,67,214
24,,5600,0,440,success,4,68,214
34,,5600,0,402,success,4,69,214
35,,5600,0,379,success,5,70,214
3,,1055.864643,0,429,success,3,71,214
36,,989.1173102,0,422,success,6,72,214
26,,982.0771307,0,424,success,6,73,214
2,,5600,0,410,success,2,74,214
26,,4662.036449,0,438,success,6,75,214
6,,5600,0,360,success,6,76,214
22,,5600,0,405,success,2,77,214
22,,3038.774211,0,431,success,2,78,214
6,,0,0,390,success,6,79,214
3,,5600,0,531,success,3,80,214
25,,2992.320303,0,377,success,5,81,214
34,,2878.940522,0,454,success,4,82,214
2,,3964.188978,0,423,success,2,83,214
3,,5600,0,415,success,3,84,214
1,,2874.268018,0,392,success,1,85,214
23,,3031.957806,0,401,success,3,86,214
26,,5600,0,353,success,6,87,214
6,,1098.820194,0,377,success,6,88,214
2,,913.827909,0,363,success,2,89,214
32,,5241.344856,0,396,success,2,90,214
6,,5600,0,528,success,6,91,214
31,,2893.307904,0,408,success,1,92,214
1,,924.9163513,0,399,success,1,93,214
21,,892.4431576,0,454,success,1,94,214
24,,5600,0,442,success,4,95,214
4,,945.5250074,0,737,success,4,96,214
33,,1064.961513,0,450,success,3,97,214
6,,2946.796027,0,395,success,6,98,214
1,,0,0,407,success,1,99,214
2,,0,0,766,success,2,100,214
32,,2957.570496,0,450,success,2,101,214
33,,4997.546193,0,431,success,3,102,214
31,,4944.303132,0,354,success,1,103,214
24,,969.4785921,0,448,success,4,104,214
34,1708081,5600,0,423,success,4,105,214
1,,5600,0,50,success,1,1,215
32,,1043.88098,0,232,success,2,2,215
26,,3120.382631,0,159,success,6,3,215
2,,5600,0,214,success,2,4,215
23,,5600,0,270,success,3,5,215
23,,3137.35829,0,276,success,3,6,215
31,,5107.348424,559,0,gamble,1,7,215
21,,5600,0,245,success,1,8,215
31,,4731.050373,360,0,gamble,1,9,215
35,,5600,604,0,gamble,5,10,215
33,,5222.008111,477,0,gamble,3,11,215
24,,3018.476416,0,323,success,4,12,215
22,,1019.377674,0,234,success,2,13,215
32,,2838.955382,373,0,gamble,2,14,215
26,,5600,0,264,success,6,15,215
3,,5600,0,283,success,3,16,215
36,,5600,445,0,gamble,6,17,215
2,,3980.540643,0,281,success,2,18,215
22,,5600,0,262,success,2,19,215
24,,5600,0,190,success,4,20,215
34,,5600,484,0,gamble,4,21,215
36,,3072.558694,716,0,gamble,6,22,215
22,,5600,0,203,success,2,23,215
25,,4942.519315,0,245,success,5,24,215
1,,5600,0,294,success,1,25,215
2,,0,0,268,success,2,26,215
34,,5600,0,231,success,4,27,215
5,,5600,0,183,success,5,28,215
33,,5105.902818,0,210,success,3,29,215
6,,2988.834946,0,222,success,6,30,215
32,,4769.723678,0,255,success,2,31,215
25,,5600,0,193,success,5,32,215
23,,5600,0,222,success,3,33,215
36,,5600,540,0,gamble,6,34,215
3,,0,0,260,success,3,35,215
4,,3108.575233,0,266,success,4,36,215
4,,5600,0,203,success,4,37,215
1,,0,0,203,success,1,38,215
75,,2082.414273,0,200,success,5,39,215
1,,955.1107194,0,216,success,1,40,215
21,,2874.743317,0,234,success,1,41,215
5,,0,0,212,success,5,42,215
5,,3070.081451,0,143,success,5,43,215
32,,5272.570103,0,224,success,2,44,215
36,,971.5221826,672,0,gamble,6,45,215
35,,3075.361888,522,0,gamble,5,46,215
34,,5600,0,154,success,4,47,215
23,,5600,0,166,success,3,48,215
36,,5600,491,0,gamble,6,49,215
3,,5600,0,240,success,3,50,215
2,,966.7574464,0,319,success,2,51,215
33,,951.2626356,0,206,success,3,52,215
33,,3200.022464,0,169,success,3,53,215
86,,2043.305168,0,196,success,6,54,215
31,,5600,0,103,success,1,55,215
4,,5600,0,126,success,4,56,215
1,,3057.238723,0,145,success,1,57,215
6,,5600,0,133,success,6,58,215
21,,1066.479546,0,175,success,1,59,215
2,,3027.537242,0,206,success,2,60,215
34,,3053.24018,0,182,success,4,61,215
26,,5028.305057,0,144,success,6,62,215
2,,5600,0,115,success,2,63,215
4,,0,0,187,success,4,64,215
2,,0,0,156,success,2,65,215
3,,5600,0,123,success,3,66,215
5,,0,0,211,success,5,67,215
26,,4722.280744,0,139,success,6,68,215
24,,1024.052464,0,215,success,4,69,215
6,,0,0,147,success,6,70,215
21,,5600,0,154,success,1,71,215
3,,2860.134324,0,193,success,3,72,215
26,,1073.296187,0,154,success,6,73,215
4,,1012.804644,0,175,success,4,74,215
6,,961.5485592,0,163,success,6,75,215
22,,2945.866088,0,150,success,2,76,215
25,,4775.650394,0,139,success,5,77,215
25,,3033.54279,0,59,success,5,78,215
22,,5600,0,183,success,2,79,215
3,,1006.303728,0,226,success,3,80,215
4,,0,0,235,success,4,81,215
24,,5600,0,194,success,4,82,215
35,,5600,627,0,gamble,5,83,215
31,,1009.192903,0,118,success,1,84,215
25,,1061.3317,0,206,success,5,85,215
1,,0,0,131,success,1,86,215
35,,5600,514,0,gamble,5,87,215
24,,5600,0,106,success,4,88,215
5,,5600,0,117,success,5,89,215
32,,5014.224214,0,108,success,2,90,215
6,,0,0,60,success,6,91,215
33,,4759.639824,0,102,success,3,92,215
5,,1171.840103,0,170,success,5,93,215
3,,0,0,219,success,3,94,215
21,,5600,0,119,success,1,95,215
34,,1019.629875,0,132,success,4,96,215
4,,5600,0,115,success,4,97,215
35,,1021.057682,0,0,earlyFail,5,98,215
6,,5600,0,207,success,6,99,215
5,,5600,0,121,success,5,100,215
2,,5600,0,123,success,2,101,215
31,,2976.513056,0,165,success,1,102,215
23,,983.7457827,0,140,success,3,103,215
1,,5600,0,133,success,1,104,215
6,1634052,5600,0,153,success,6,105,215
23,,5600,0,0,earlyFail,3,1,216
33,,5145.746633,829,0,gamble,3,2,216
34,,1044.844933,0,353,success,4,3,216
32,,4723.945084,699,0,gamble,2,4,216
25,,5600,0,257,success,5,5,216
1,,5600,0,275,success,1,6,216
22,,5600,0,336,success,2,7,216
3,,2938.739429,0,349,success,3,8,216
34,,5600,0,474,success,4,9,216
2,,0,0,543,success,2,10,216
6,,1037.779949,0,333,success,6,11,216
23,,5600,0,376,success,3,12,216
31,,3003.169926,902,0,gamble,1,13,216
36,,5600,0,323,success,6,14,216
36,,1050.524071,0,383,success,6,15,216
26,,2982.74865,0,386,success,6,16,216
2,,3939.350645,431,0,gamble,2,17,216
5,,2872.145069,0,331,success,5,18,216
5,,931.0423079,0,373,success,5,19,216
6,,0,0,511,success,6,20,216
21,,5600,0,465,success,1,21,216
2,,5600,0,345,success,2,22,216
21,,1232.174134,0,251,success,1,23,216
4,,2945.380163,645,0,gamble,4,24,216
6,,3007.330782,0,417,success,6,25,216
36,,2995.6032,0,342,success,6,26,216
4,,5600,0,376,success,4,27,216
3,,5600,0,379,success,3,28,216
22,,991.4292513,0,341,success,2,29,216
1,,2959.976756,0,361,success,1,30,216
3,,0,0,493,success,3,31,216
86,,2027.519859,0,429,success,6,32,216
2,,0,0,413,success,2,33,216
35,,875.0161304,0,503,success,5,34,216
4,,5600,0,381,success,4,35,216
25,,2924.931534,0,390,success,5,36,216
31,,1045.091877,0,363,success,1,37,216
23,,5600,0,544,success,3,38,216
1,,1000.442123,0,445,success,1,39,216
1,,0,0,400,success,1,40,216
35,,5600,515,0,gamble,5,41,216
24,,3025.73797,0,415,success,4,42,216
25,,5036.703136,0,350,success,5,43,216
1,,5600,0,297,success,1,44,216
2,,3120.193161,0,406,success,2,45,216
25,,4741.444362,0,327,success,5,46,216
25,,1146.782471,0,272,success,5,47,216
35,,2824.036065,0,0,fail,5,48,216
34,,5600,0,381,success,4,49,216
