,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,trialType,understand,uniqueid,viewTime
0,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,debugLMQ0AS:debug0D9K4G,
1,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,debugLMQ0AS:debug0D9K4G,487.0
2,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,debugLMQ0AS:debug0D9K4G,1010.0
3,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,debugLMQ0AS:debug0D9K4G,818.0
4,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,debugLMQ0AS:debug0D9K4G,612.0
5,,25.0,,,,,,2016.1441094425593,1188.0,,0.0,,,0.0,,0.0,,gamble,5,,,,1.0,,,debugLMQ0AS:debug0D9K4G,
6,,23.0,,,,,,3866.8095783830045,0.0,,1261.0,,,0.0,,77.0,,success,3,,,,2.0,,,debugLMQ0AS:debug0D9K4G,
7,,35.0,,,,,,6094.868283037542,1162.0,,0.0,,,0.0,,0.0,,gamble,5,,,,3.0,,,debugLMQ0AS:debug0D9K4G,
8,,6.0,,,,,,5987.913379826131,1032.0,,0.0,,,0.0,,0.0,,gamble,6,,,,4.0,,,debugLMQ0AS:debug0D9K4G,
9,,32.0,,,,,,6020.2412150721075,0.0,,1333.0,,,0.0,,252.0,,success,2,,,,5.0,,,debugLMQ0AS:debug0D9K4G,
10,,1.0,,,,,,6040.8021615345915,1289.0,,0.0,,,0.0,,0.0,,gamble,1,,,,6.0,,,debugLMQ0AS:debug0D9K4G,
11,,1.0,,,,,,2013.2610816020438,0.0,,1164.0,,,0.0,,180.0,,success,1,,,,7.0,,,debugLMQ0AS:debug0D9K4G,
12,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,330.0,,success,3,,,,8.0,,,debugLMQ0AS:debug0D9K4G,
13,,23.0,,,,,,6156.534322218695,0.0,,1320.0,,,0.0,,163.0,,success,3,,,,9.0,,,debugLMQ0AS:debug0D9K4G,
14,,75.0,,,,,,4135.063747774955,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,10.0,,,debugLMQ0AS:debug0D9K4G,
15,,32.0,,,,,,2131.2229075538103,1261.0,,0.0,,,0.0,,0.0,,gamble,2,,,,11.0,,,debugLMQ0AS:debug0D9K4G,
16,,1.0,,,,,,1964.387298835405,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,12.0,,,debugLMQ0AS:debug0D9K4G,
17,,3.0,,,,,,2018.5989151530914,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,13.0,,,debugLMQ0AS:debug0D9K4G,
18,,36.0,,,,,,1911.1816387989209,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,14.0,,,debugLMQ0AS:debug0D9K4G,
19,,5.0,,,,,,2044.644512488948,0.0,,1343.0,,,0.0,,210.0,,success,5,,,,15.0,,,debugLMQ0AS:debug0D9K4G,
20,,21.0,,,,,,3755.22520615918,1374.0,,0.0,,,0.0,,0.0,,gamble,1,,,,16.0,,,debugLMQ0AS:debug0D9K4G,
21,,32.0,,,,,,6024.9871243316975,1096.0,,0.0,,,0.0,,0.0,,gamble,2,,,,17.0,,,debugLMQ0AS:debug0D9K4G,
22,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,310.0,,success,5,,,,18.0,,,debugLMQ0AS:debug0D9K4G,
23,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,,debugLMQ0AS:debug0D9K4G,
24,2.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,,debugLMQ0AS:debug0D9K4G,
25,,,,,,6,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
26,,,,,4,,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
27,,,,,,,,,,,,,,,5,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
28,,,,1,,,,,,,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
29,,,,,,,,,,3,,,,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
30,,,,,,,,,,,,,5,,,,,,,,,,,,,debugLMQ0AS:debug0D9K4G,
31,,,,,,,,,,,,,,,,,,,,,,,,,9,debugLMQ0AS:debug0D9K4G,
32,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
33,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,4021.0
34,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,9728.0
35,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,32389.0
36,,,PrevPage,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,60649.0
37,,,PrevPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,2111.0
38,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,1794.0
39,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,1576.0
40,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A3LL096CAY5WHB:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,126354.0
41,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
42,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,4730.0
43,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,15624.0
44,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,43789.0
45,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,40429.0
46,,25.0,,,,,,1924.1702523924273,998.0,,0.0,,,0.0,,0.0,,gamble,5,,,,1.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
47,,34.0,,,,,,6016.802366208193,914.0,,0.0,,,0.0,,0.0,,gamble,4,,,,2.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
48,,32.0,,,,,,2087.9602534922296,1402.0,,0.0,,,0.0,,0.0,,gamble,2,,,,3.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
49,,5.0,,,,,,6002.233868848951,904.0,,0.0,,,0.0,,0.0,,gamble,5,,,,4.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
50,,3.0,,,,,,1980.397058889516,1220.0,,0.0,,,0.0,,0.0,,gamble,3,,,,5.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
51,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,46.0,,success,1,,,,6.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
52,,21.0,,,,,,1853.1145534300315,1401.0,,0.0,,,0.0,,0.0,,gamble,1,,,,7.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
53,,6.0,,,,,,1993.9134555074897,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,8.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
54,,26.0,,,,,,3961.2545986413584,992.0,,0.0,,,0.0,,0.0,,gamble,6,,,,9.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
55,,22.0,,,,,,3856.3357824577765,866.0,,0.0,,,0.0,,0.0,,gamble,2,,,,10.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
56,,25.0,,,,,,6093.566183580871,1037.0,,0.0,,,0.0,,0.0,,gamble,5,,,,11.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
57,,25.0,,,,,,3914.6961668678837,797.0,,0.0,,,0.0,,0.0,,gamble,5,,,,12.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
58,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,168.0,,success,2,,,,13.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
59,,35.0,,,,,,1896.4540695517364,1131.0,,0.0,,,0.0,,0.0,,gamble,5,,,,14.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
60,,5.0,,,,,,4067.780542378272,846.0,,0.0,,,0.0,,0.0,,gamble,5,,,,15.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
61,,33.0,,,,,,5915.992120383056,903.0,,0.0,,,0.0,,0.0,,gamble,3,,,,16.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
62,,5.0,,,,,,4111.751223385655,767.0,,0.0,,,0.0,,0.0,,gamble,5,,,,17.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
63,,1.0,,,,,,1953.929716840736,833.0,,0.0,,,0.0,,0.0,,gamble,1,,,,18.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
64,,3.0,,,,,,1902.4554830567927,899.0,,0.0,,,0.0,,0.0,,gamble,3,,,,19.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
65,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,20.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
66,,33.0,,,,,,2107.646456482499,662.0,,0.0,,,0.0,,0.0,,gamble,3,,,,21.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
67,,4.0,,,,,,2007.87496493282,1057.0,,0.0,,,0.0,,0.0,,gamble,4,,,,22.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
68,,32.0,,,,,,3942.3348669493107,688.0,,0.0,,,0.0,,0.0,,gamble,2,,,,23.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
69,,2.0,,,,,,3977.844743067582,890.0,,0.0,,,0.0,,0.0,,gamble,2,,,,24.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
70,,23.0,,,,,,1928.937682272308,1328.0,,0.0,,,0.0,,0.0,,gamble,3,,,,25.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
71,,24.0,,,,,,2059.2022522906905,822.0,,0.0,,,0.0,,0.0,,gamble,4,,,,26.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
72,,2.0,,,,,,3932.032092691974,807.0,,0.0,,,0.0,,0.0,,gamble,2,,,,27.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
73,,34.0,,,,,,4051.5971250766515,1059.0,,0.0,,,0.0,,0.0,,gamble,4,,,,28.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
74,,21.0,,,,,,5979.232313899984,828.0,,0.0,,,0.0,,0.0,,gamble,1,,,,29.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
75,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,165.0,,success,6,,,,30.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
76,,31.0,,,,,,1986.7180497843265,932.0,,0.0,,,0.0,,0.0,,gamble,1,,,,31.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
77,,1.0,,,,,,5978.8849174263,797.0,,0.0,,,0.0,,0.0,,gamble,1,,,,32.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
78,,2.0,,,,,,2053.9488734973716,909.0,,0.0,,,0.0,,0.0,,gamble,2,,,,33.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
79,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,124.0,,success,4,,,,34.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
80,,36.0,,,,,,5928.092665816066,844.0,,0.0,,,0.0,,0.0,,gamble,6,,,,35.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
81,,21.0,,,,,,1967.5225924168985,808.0,,0.0,,,0.0,,0.0,,gamble,1,,,,36.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
82,,33.0,,,,,,3978.797045084742,793.0,,0.0,,,0.0,,0.0,,gamble,3,,,,37.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
83,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,188.0,,success,3,,,,38.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
84,,6.0,,,,,,2085.91626405603,761.0,,0.0,,,0.0,,0.0,,gamble,6,,,,39.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
85,,24.0,,,,,,1916.6361666366097,1438.0,,0.0,,,0.0,,0.0,,gamble,4,,,,40.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
86,,24.0,,,,,,6059.9981826640715,742.0,,0.0,,,0.0,,0.0,,gamble,4,,,,41.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
87,,25.0,,,,,,3924.773962304912,824.0,,0.0,,,0.0,,0.0,,gamble,5,,,,42.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
88,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,351.0,,success,2,,,,43.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
89,,35.0,,,,,,3992.8403083352873,873.0,,0.0,,,0.0,,0.0,,gamble,5,,,,44.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
90,,26.0,,,,,,1946.8946578497078,635.0,,0.0,,,0.0,,0.0,,gamble,6,,,,45.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
91,,5.0,,,,,,1938.4027127077643,885.0,,0.0,,,0.0,,0.0,,gamble,5,,,,46.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
92,,6.0,,,,,,3979.21337849734,624.0,,0.0,,,0.0,,0.0,,gamble,6,,,,47.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
93,,31.0,,,,,,3907.2547060572497,864.0,,0.0,,,0.0,,0.0,,gamble,1,,,,48.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
94,,34.0,,,,,,2077.471572172811,821.0,,0.0,,,0.0,,0.0,,gamble,4,,,,49.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
95,,22.0,,,,,,5966.630632751198,790.0,,0.0,,,0.0,,0.0,,gamble,2,,,,50.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
96,,36.0,,,,,,5976.7959412071195,753.0,,0.0,,,0.0,,0.0,,gamble,6,,,,51.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
97,,21.0,,,,,,4094.038876320381,753.0,,0.0,,,0.0,,0.0,,gamble,1,,,,52.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
98,,2.0,,,,,,6009.939108332858,868.0,,0.0,,,0.0,,0.0,,gamble,2,,,,53.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
99,,4.0,,,,,,5945.8536739678675,980.0,,0.0,,,0.0,,0.0,,gamble,4,,,,54.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
100,,86.0,,,,,,3914.278046131977,1006.0,,0.0,,,0.0,,0.0,,gamble,6,,,,55.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
101,,1.0,,,,,,5974.045746682362,781.0,,0.0,,,0.0,,0.0,,gamble,1,,,,56.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
102,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,284.0,,success,5,,,,57.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
103,,6.0,,,,,,5937.145133066563,792.0,,0.0,,,0.0,,0.0,,gamble,6,,,,58.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
104,,86.0,,,,,,5933.4374809805895,723.0,,0.0,,,0.0,,0.0,,gamble,6,,,,59.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
105,,2.0,,,,,,5907.343675444364,1227.0,,0.0,,,0.0,,0.0,,gamble,2,,,,60.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
106,,23.0,,,,,,5944.2086904336775,939.0,,0.0,,,0.0,,0.0,,gamble,3,,,,61.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
107,,31.0,,,,,,4009.712903287273,630.0,,0.0,,,0.0,,0.0,,gamble,1,,,,62.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
108,,34.0,,,,,,4063.6913607010115,1204.0,,0.0,,,0.0,,0.0,,gamble,4,,,,63.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
109,,21.0,,,,,,3987.5691075207915,795.0,,0.0,,,0.0,,0.0,,gamble,1,,,,64.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
110,,2.0,,,,,,1960.6367193736123,1205.0,,0.0,,,0.0,,0.0,,gamble,2,,,,65.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
111,,22.0,,,,,,2150.992611434932,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,66.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
112,,75.0,,,,,,6036.099165220265,1118.0,,0.0,,,0.0,,0.0,,gamble,5,,,,67.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
113,,3.0,,,,,,4172.169370228264,811.0,,0.0,,,0.0,,0.0,,gamble,3,,,,68.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
114,,86.0,,,,,,1889.6789173055258,889.0,,0.0,,,0.0,,0.0,,gamble,6,,,,69.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
115,,35.0,,,,,,4035.8065826319366,1057.0,,0.0,,,0.0,,0.0,,gamble,5,,,,70.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
116,,5.0,,,,,,2097.61219842011,1140.0,,0.0,,,0.0,,0.0,,gamble,5,,,,71.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
117,,25.0,,,,,,5958.698659985399,1013.0,,0.0,,,0.0,,0.0,,gamble,5,,,,72.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
118,,1.0,,,,,,4052.9720877219493,1209.0,,0.0,,,0.0,,0.0,,gamble,1,,,,73.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
119,,31.0,,,,,,5827.092199768488,889.0,,0.0,,,0.0,,0.0,,gamble,1,,,,74.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
120,,24.0,,,,,,3890.2358970275054,894.0,,0.0,,,0.0,,0.0,,gamble,4,,,,75.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
121,,22.0,,,,,,1955.2374911369632,839.0,,0.0,,,0.0,,0.0,,gamble,2,,,,76.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
122,,35.0,,,,,,6071.840584578296,942.0,,0.0,,,0.0,,0.0,,gamble,5,,,,77.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
123,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,396.0,,success,5,,,,78.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
124,,22.0,,,,,,6075.642330110883,884.0,,0.0,,,0.0,,0.0,,gamble,2,,,,79.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
125,,26.0,,,,,,3857.3950744374733,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,80.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
126,,3.0,,,,,,6084.320707277541,1045.0,,0.0,,,0.0,,0.0,,gamble,3,,,,81.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
127,,32.0,,,,,,5926.919084289881,982.0,,0.0,,,0.0,,0.0,,gamble,2,,,,82.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
128,,1.0,,,,,,1996.7758350375918,1173.0,,0.0,,,0.0,,0.0,,gamble,1,,,,83.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
129,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,286.0,,success,2,,,,84.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
130,,26.0,,,,,,6108.0245217789425,992.0,,0.0,,,0.0,,0.0,,gamble,6,,,,85.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
131,,32.0,,,,,,5848.1854408766785,807.0,,0.0,,,0.0,,0.0,,gamble,2,,,,86.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
132,,36.0,,,,,,2040.5573924276252,730.0,,0.0,,,0.0,,0.0,,gamble,6,,,,87.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
133,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,216.0,,success,4,,,,88.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
134,,3.0,,,,,,4015.8907633002423,0.0,,1349.0,,,0.0,,105.0,,success,3,,,,89.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
135,,22.0,,,,,,4133.196936134359,875.0,,0.0,,,0.0,,0.0,,gamble,2,,,,90.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
136,,4.0,,,,,,4024.598733884589,926.0,,0.0,,,0.0,,0.0,,gamble,4,,,,91.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
137,,5.0,,,,,,5916.028940908594,819.0,,0.0,,,0.0,,0.0,,gamble,5,,,,92.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
138,,4.0,,,,,,6096.053614981341,872.0,,0.0,,,0.0,,0.0,,gamble,4,,,,93.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
139,,6.0,,,,,,4097.288439883581,1048.0,,0.0,,,0.0,,0.0,,gamble,6,,,,94.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
140,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,372.0,,success,4,,,,95.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
141,,31.0,,,,,,6139.01537034887,1148.0,,0.0,,,0.0,,0.0,,gamble,1,,,,96.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
142,,31.0,,,,,,1943.884573940124,1134.0,,0.0,,,0.0,,0.0,,gamble,1,,,,97.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
143,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,247.0,,success,1,,,,98.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
144,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,192.0,,success,3,,,,99.0,,,A114JRUBJ5IN7D:37KGEN7NJ3QXF6NXVQFWOJVP6M8PPM,
